,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,3.0104899718285366e-12,0.5631545336361886,0.12626020519336398,0.5986588664716103,0.18975020576980317,0,26
0,rop_any,9.513309396497523e-90,0.6125490790899242,0.5145558667724514,0.6217724925150059,0.5483897855208488,0,26
0,bpd_any,3.475213441963427e-115,0.6366204931155585,0.41513615714448704,0.6489191739658448,0.4655984340422567,0,26
0,ivh_any,1.240010663808831e-89,0.6199122399892754,0.42125458079847866,0.6461013838017754,0.5078175840940353,0,26
0,nec_any,8.525750360094091e-13,0.5647402893049529,0.12755478345236296,0.5982935869686328,0.19071302401359738,1,26
0,rop_any,1.2435627769151142e-93,0.6150104788732393,0.5161283610011453,0.62461938171223,0.5489959440473793,1,26
0,bpd_any,6.714655210555038e-116,0.6370505850367147,0.4146760691801613,0.6497344000455388,0.46399586006979776,1,26
0,ivh_any,6.169279921940126e-89,0.6194350349809792,0.4212700602557259,0.6450315868667895,0.5052882327877325,1,26
0,nec_any,3.1963331114439406e-11,0.5600769859676096,0.1215905842299214,0.5962072058781048,0.18415849182236937,2,26
0,rop_any,1.7350395528817242e-87,0.6110911202600217,0.5136859418135041,0.6203271690705028,0.546133011337091,2,26
0,bpd_any,2.2829441659047813e-113,0.6355194768104877,0.41473613402640974,0.6483995158544007,0.46681835808797345,2,26
0,ivh_any,6.249602134638735e-90,0.6201154560279032,0.41905312021256247,0.6455985261332673,0.5042710138279636,2,26
0,nec_any,5.139101497008376e-13,0.565366140723465,0.12787701071496077,0.5959080829100003,0.1903272184591009,3,26
0,rop_any,2.0425287779823418e-76,0.6036582448537378,0.5128168729875506,0.612584601232215,0.5449528218304655,3,26
0,bpd_any,2.871800747051034e-94,0.6233590218652902,0.4071002787557137,0.6360332283636577,0.45630688255994856,3,26
0,ivh_any,8.298898603108411e-69,0.6047208658067205,0.40572605199468254,0.6281990696093498,0.4897887467253768,3,26
0,nec_any,4.3485849530558544e-10,0.5564902610751361,0.12423657074451083,0.5936756544983349,0.18942442632048778,4,26
0,rop_any,3.3808179900816696e-93,0.6147378028169014,0.5176507008323494,0.6237866850775369,0.5496682805130401,4,26
0,bpd_any,3.04445263516212e-114,0.6360506351837374,0.41695780081103617,0.6483237641451705,0.4661779206121595,4,26
0,ivh_any,8.318265004841266e-88,0.6186572420450792,0.4182811519341816,0.6441908102479251,0.50478138706198,4,26
