,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter
0,nec_any,1.1382417240566389e-41,0.6120969967754277,0.14773984651108318,0.6843636127802313,0.2534982974840662,0
0,rop_any,1.2084942178611867e-237,0.6738270937476607,0.5728719812676428,0.6901301244952268,0.6146191375350756,0
0,bpd_any,1.4678820522764327e-262,0.693328324567994,0.46402671884585345,0.7161320979064191,0.525902093642502,0
0,ivh_any,4.1710849942365785e-145,0.6430510879977358,0.46453549469933414,0.6982740387220547,0.5933639284877952,0
0,nec_any,2.9400450481867573e-42,0.6129192627206645,0.1491228699427134,0.6851319610350958,0.2576998301234792,1
0,rop_any,9.390679792864997e-234,0.6723854320022402,0.569401480703958,0.6893229060051733,0.6114120722843807,1
0,bpd_any,3.934477153443139e-262,0.6931693156522366,0.4640684985026431,0.7156966855903416,0.5255822222516051,1
0,ivh_any,5.848881038320111e-146,0.6434769336711772,0.4645251151181894,0.6986427266968396,0.5925879104886242,1
0,nec_any,6.760416928932219e-43,0.6138055077335083,0.14803124997090922,0.6866111935616206,0.253689781140014,2
0,rop_any,5.344757784866441e-236,0.6732187306789102,0.5704331074569001,0.690355388279956,0.6136123244092216,2
0,bpd_any,2.052088523744043e-261,0.6929026570492169,0.4633383682610203,0.7158789243145891,0.5259131152673807,2
0,ivh_any,5.213074651381082e-145,0.6430026757104715,0.4647199763997179,0.6981845529152818,0.5928472867326722,2
0,nec_any,7.002573217126393e-42,0.6123927761381648,0.14910660184345836,0.6844427451595516,0.2559032355846325,3
0,rop_any,4.202111337063536e-236,0.6732574075152281,0.5722215501757644,0.6901314736587455,0.6147407863690788,3
0,bpd_any,1.1314382276225736e-260,0.6926266322100829,0.46259237208668874,0.7154899207317541,0.5248664346340494,3
0,ivh_any,1.1731257528754028e-145,0.6433262077126171,0.46422971896173465,0.6985200994919286,0.5925977602533578,3
0,nec_any,1.7108740883579477e-41,0.6118482879707056,0.14717571680208025,0.684894614171835,0.25323094791526257,4
0,rop_any,2.1308629241261727e-233,0.6722529742348502,0.5707476414197867,0.6892699164449075,0.6135866550256874,4
0,bpd_any,1.605793580291773e-260,0.6925699850900067,0.46561005467784966,0.7153677857229481,0.5281325095602958,4
0,ivh_any,1.0994000935333888e-145,0.6433402783550349,0.46564328877551736,0.6984931670661911,0.5940216176411948,4
0,nec_any,3.230631031932203e-43,0.6142481349401541,0.14861741873983786,0.6876037167080931,0.25546175210020006,5
0,rop_any,3.583035217258634e-235,0.6729124489507349,0.5700671415246215,0.689686932033174,0.6121684622464433,5
0,bpd_any,8.711709120354592e-264,0.6937830987509874,0.4659940295251725,0.7165408545734979,0.5281592189347865,5
0,ivh_any,1.3107844595969588e-145,0.6433021639225512,0.4632924672000984,0.6985151403776086,0.5915664916891596,5
0,nec_any,2.189721836547049e-41,0.611697409411379,0.14677583093582003,0.6844742171223566,0.25326495296948875,6
0,rop_any,1.7198717902240053e-239,0.6745072792855737,0.5736563287539478,0.6913774184143762,0.6160546073028785,6
0,bpd_any,1.0239614451261263e-259,0.6922699088730355,0.4644593022067038,0.715183858073282,0.526601477475726,6
0,ivh_any,9.050508216738317e-146,0.6433824129710666,0.46458021022041884,0.6986329092632062,0.5929487948679929,6
0,nec_any,4.2565826663523976e-42,0.6126950797945019,0.14832993520999666,0.6854108850760555,0.25353428054607224,7
0,rop_any,2.783832684123864e-237,0.6736933190270626,0.5696641716413366,0.6904836518599847,0.6116654472889704,7
0,bpd_any,5.898603864539117e-262,0.6931039846046371,0.46391358770604574,0.7157811685770432,0.5257365844858133,7
0,ivh_any,5.297723401690669e-146,0.6434983643419367,0.46407399653008896,0.6987509200568194,0.5928831204570496,7
0,nec_any,1.0255631017269348e-41,0.6121605317811663,0.148367993196962,0.6843640149778389,0.25524060435969775,8
0,rop_any,1.1244291431948695e-235,0.6730990681516354,0.5690104944116559,0.6898927337464565,0.6115572192327463,8
0,bpd_any,6.111576362502299e-260,0.6923535381964878,0.4625798736432169,0.7149642243373198,0.5247176286030212,8
0,ivh_any,2.3893977351310974e-145,0.6431719872868189,0.4638062827465731,0.6983008300347833,0.5924102958789467,8
0,nec_any,3.2277083363696385e-45,0.616971771328633,0.15079842416874795,0.6898212834930059,0.2576685086245189,9
0,rop_any,1.0655907190516921e-233,0.6723650122961843,0.5712007243846675,0.688717829428513,0.6124635193201629,9
0,bpd_any,6.716606460453683e-265,0.694194825464687,0.46514300480737225,0.7169685382199967,0.5271347327247919,9
0,ivh_any,1.712478955171978e-145,0.6432442268927271,0.46362985909322285,0.698455308461749,0.5920258954836953,9
