,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,4.787954411380894e-13,0.565453182658496,0.12763446814097773,0.6107621593905654,0.1988733996587252,0,36
0,rop_any,5.250040648851317e-109,0.6242790379198266,0.5247798637409026,0.6339286776398768,0.5579587411689306,0,36
0,bpd_any,1.2890294436586062e-134,0.6478816289432454,0.422844453465665,0.6608554394024213,0.47206366280263623,0,36
0,ivh_any,2.0421155299193533e-146,0.6539218449320946,0.4640031053754549,0.681577437425497,0.5508338959900743,0,36
0,nec_any,2.1095388459184627e-09,0.5542107938514012,0.1229798255301556,0.5985778150443828,0.18948660702542475,1,36
0,rop_any,2.282426520667813e-112,0.6262154019501625,0.5271397479610845,0.6360850444509683,0.5608702006046415,1,36
0,bpd_any,4.6955651834166395e-136,0.6486815650592658,0.42476809189799103,0.6624867001344911,0.47612283800118144,1,36
0,ivh_any,4.135469290349429e-146,0.6537584288157111,0.4620500808652801,0.6810181639013879,0.5485466513479866,1,36
0,nec_any,4.8738641512853274e-11,0.5595113491101816,0.12777192429964812,0.605252209860393,0.2003298674368027,2,36
0,rop_any,2.274386634147496e-109,0.6244897421451787,0.5246824496613702,0.6346914537670726,0.5579811732872769,2,36
0,bpd_any,2.5024537816890087e-140,0.6510328900299558,0.4265573058457166,0.663947121009971,0.47703264174334026,2,36
0,ivh_any,2.768122271009709e-152,0.657018278882705,0.4652378199225845,0.6847004758973027,0.5522507652091393,2,36
0,nec_any,5.595524386095896e-14,0.5680421825846641,0.13059675044500546,0.6141125429695077,0.2047262679579981,3,36
0,rop_any,1.274091493960341e-109,0.6246354929577465,0.5235613624127969,0.6355112984922912,0.5586338284744163,3,36
0,bpd_any,6.862309858351312e-138,0.6496958737556231,0.43033350755698063,0.6632170491846907,0.48138681267260447,3,36
0,ivh_any,3.2816354912333433e-149,0.6554038797594697,0.4623118244122203,0.6837510511586595,0.5499535111388827,3,36
0,nec_any,1.531218815236711e-12,0.5640089832343842,0.12770233599361938,0.6105994762156295,0.19987578766116726,4,36
0,rop_any,1.097886774379334e-119,0.6303313889490791,0.5313164017184063,0.6408103970417658,0.5659193472295401,4,36
0,bpd_any,4.187181919847436e-145,0.6536185909352087,0.43168474597961787,0.6670259809649978,0.4831601771318738,4,36
0,ivh_any,2.6834631483808565e-148,0.6549213549595866,0.4636209596357131,0.683261345499117,0.5521989005901344,4,36
