,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,3.168528212577476e-13,0.5659586954350214,0.1297406055091859,0.6050712788303215,0.20000995306191469,0,38
0,rop_any,4.568908418786844e-103,0.6207822838569881,0.5285420347945352,0.6310027644992776,0.563418125600162,0,38
0,bpd_any,1.8758888887088703e-122,0.6409375536476096,0.42069060965807303,0.6545365594058811,0.4732056235444805,0,38
0,ivh_any,7.784616632686561e-143,0.6520012031398277,0.4594463484338106,0.6785921819047597,0.5482691946209626,0,38
0,nec_any,2.448113139147832e-13,0.5662726616663699,0.12783112454072026,0.6025858306887915,0.19336488546469408,1,38
0,rop_any,1.149125262566681e-100,0.6193400996749729,0.5244896226775635,0.6291886754022676,0.5585754716475685,1,38
0,bpd_any,7.0542201305546475e-124,0.6417685048653307,0.4224416456093085,0.6550220264439306,0.4741129631952392,1,38
0,ivh_any,1.1293249425131774e-138,0.6497384199367819,0.457000130904911,0.6768050117721753,0.5461036952017737,1,38
0,nec_any,2.891798632113522e-16,0.5740210677674847,0.1276612161474141,0.6137286932111272,0.19562889658000104,2,38
0,rop_any,9.14851356845489e-103,0.6206020715059588,0.5224044426543251,0.6309151534913875,0.5562203558719112,2,38
0,bpd_any,3.9282898514352717e-125,0.6424960129948127,0.42115726588857877,0.6562117371856017,0.47171569234123134,2,38
0,ivh_any,1.3120463860320824e-141,0.6513377069113234,0.4584200565175354,0.6796257544493371,0.5488216248508389,2,38
0,nec_any,2.5532994375439068e-14,0.5689649447202281,0.1261824527310547,0.608597241594896,0.19188649465164484,3,38
0,rop_any,2.5421316017687372e-104,0.6215292394366196,0.5243920404597191,0.6320328871183514,0.5591235335549921,3,38
0,bpd_any,6.880902421282236e-131,0.6457886245162852,0.4268900432227471,0.6586189735691914,0.47711493684435524,3,38
0,ivh_any,2.681484013493024e-141,0.6511693453590571,0.45809495946803525,0.6802762152356078,0.5503082095684069,3,38
0,nec_any,3.1759739034566746e-16,0.5739187346817052,0.13258450317016546,0.6093599761475386,0.20123664851127662,4,38
0,rop_any,2.0940854911410714e-109,0.6245105265438787,0.528503933927472,0.635492766497826,0.5636114820279647,4,38
0,bpd_any,3.01267141014598e-132,0.6465550104520497,0.4299530185949073,0.6608489477188917,0.4829821863395344,4,38
0,ivh_any,1.743656261130925e-146,0.653958413573523,0.4620448273068091,0.6826890953261618,0.5530692766356347,4,38
