,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,5.905460257836515e-07,0.545205844223528,0.12039452097635513,0.5801750788204174,0.1826136307785554,0,24
0,rop_any,1.2582737596087256e-89,0.6124712459371614,0.5140939763209269,0.6222006026245053,0.5472358658277157,0,24
0,bpd_any,6.90778240091136e-116,0.6370431778540608,0.4226695876013401,0.6485843786714975,0.47055404192252936,0,24
0,ivh_any,2.612310112306442e-78,0.611906820579665,0.41110479676111705,0.6374055760910606,0.4961935497680532,0,24
0,nec_any,3.5596234772816614e-08,0.5498866554760777,0.12355336941169948,0.5839635398827185,0.18605011693971416,1,24
0,rop_any,6.148127097517861e-88,0.6113831765980499,0.5106994689053033,0.6204199437920208,0.5436558100921549,1,24
0,bpd_any,3.15968666050165e-107,0.6317314950950588,0.41700591772236983,0.6430468109061762,0.4645825804569812,1,24
0,ivh_any,9.333693207480563e-72,0.6070023864979119,0.40799396930186876,0.6326743851172768,0.49283899134875697,1,24
0,nec_any,2.401697521212908e-08,0.5505097472490406,0.12256058043898854,0.5837895082183697,0.18518748120747444,2,24
0,rop_any,2.485422149149379e-65,0.5956422795232936,0.5083117805389913,0.604740116986801,0.5418693997869185,2,24
0,bpd_any,1.7058257298897655e-93,0.6228411132385525,0.41435612058036325,0.6349137248328287,0.46317162489080976,2,24
0,ivh_any,3.719602674562899e-70,0.6057702439546085,0.40587714590526935,0.6304606640196307,0.4892605316277189,2,24
0,nec_any,9.744253582717519e-14,0.5673824010979227,0.12778000347350082,0.6007332542721904,0.19287310987137202,3,24
0,rop_any,4.530567747062902e-89,0.6121139761646803,0.5118312386474464,0.6218724581858727,0.5455059328266259,3,24
0,bpd_any,4.724963525896108e-114,0.6359349326140471,0.4224219964614706,0.6484986006610151,0.4717071382660011,3,24
0,ivh_any,7.228766398400154e-82,0.6144821907957833,0.4121153884903699,0.6406208539857452,0.49892871368870173,3,24
0,nec_any,2.15718268333551e-06,0.542887108600829,0.12113396000968013,0.5740513436611465,0.18189345705201743,4,24
0,rop_any,2.0877003665369444e-70,0.5993924160346695,0.5058091974648793,0.6082518247512094,0.5381359915313184,4,24
0,bpd_any,4.385666339826261e-93,0.6225657403304775,0.40874173176830525,0.6343320145435889,0.4575079016720035,4,24
0,ivh_any,5.643137771155019e-75,0.6094385160949704,0.409054221641293,0.6347713664781997,0.494510462734861,4,24
