,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,1.0625041346025268e-12,0.5644663153140241,0.12399412125397354,0.592060106758335,0.18246929634357728,0,12
0,rop_any,4.0568694430717006e-78,0.6048350335861321,0.5094454110095884,0.6139691076050984,0.5425191397173436,0,12
0,bpd_any,1.4377798508532079e-92,0.6222186128161055,0.4082212182652879,0.6310431798141817,0.4542773246176927,0,12
0,ivh_any,8.109173497917668e-52,0.590470996220426,0.3903927558688515,0.6120651870681632,0.46822893775393365,0,12
0,nec_any,1.6614614398574562e-08,0.5510867393693024,0.12282046354332624,0.5825413033430586,0.1822032074976711,1,12
0,rop_any,9.077475653710296e-80,0.6059636316359696,0.5128349033855031,0.6151116079326115,0.5457378672791675,1,12
0,bpd_any,3.9936793985630345e-93,0.6225930716461524,0.40744616782826926,0.6323904236163104,0.45430004125658163,1,12
0,ivh_any,1.6106768643978184e-51,0.590201105460573,0.3915331107888921,0.612536254452143,0.46970348496353304,1,12
0,nec_any,1.0321392756377514e-10,0.5584924065412105,0.12472635170786506,0.5851718960849775,0.18405997701987448,2,12
0,rop_any,1.9640235568814127e-77,0.6043630249187432,0.5086018991323978,0.6139205113223984,0.5423065061056266,2,12
0,bpd_any,2.868946894903645e-99,0.6266550993144752,0.413988083536896,0.636107409131678,0.461410989501405,2,12
0,ivh_any,4.6163034867307467e-57,0.595096200352651,0.39659970416471896,0.616747377414258,0.4749625918270737,2,12
0,nec_any,1.0102371228262542e-06,0.544258607198748,0.11867766051176765,0.5730744063708356,0.17589159029609402,3,12
0,rop_any,5.733190926125022e-60,0.5915142621885157,0.5047529987148281,0.6000313265293438,0.5374525754116952,3,12
0,bpd_any,8.760438128925074e-79,0.6125449114912972,0.4013625584847219,0.6222827799523506,0.4485383618606082,3,12
0,ivh_any,4.34760529154587e-44,0.5831916101448662,0.38325966574030956,0.6038773224694232,0.45867809453741154,3,12
0,nec_any,1.648826917655538e-11,0.5609543270518372,0.12348369114747437,0.5895482217948771,0.18231682395862703,4,12
0,rop_any,2.203520226000628e-75,0.6029375167930661,0.5102617339896738,0.6122112838617693,0.5434032570268923,4,12
0,bpd_any,3.1270653903461606e-93,0.6226644499517267,0.4107080637821773,0.6326080913822045,0.45873521106545134,4,12
0,ivh_any,2.0910824885515056e-55,0.593660211276902,0.392478269392671,0.6158145868355254,0.470560514777716,4,12
