,train_loss,test_loss,valid_loss,epoch,fold,iter
0,0.6458095,0.62687564,0.627139,0,0,0
0,0.62114644,0.6108436,0.6100853,1,0,0
0,0.6056216,0.59616184,0.59406966,2,0,0
0,0.58953947,0.5833115,0.5799841,3,0,0
0,0.57581514,0.5722009,0.56810516,4,0,0
0,0.56502885,0.5636845,0.5589454,5,0,0
0,0.56120217,0.5568074,0.551676,6,0,0
0,0.5544228,0.5511943,0.5457758,7,0,0
0,0.55023783,0.54653406,0.5408793,8,0,0
0,0.5406833,0.5425583,0.53676903,9,0,0
0,0.5412121,0.5391721,0.5331152,10,0,0
0,0.5372978,0.5362772,0.5296265,11,0,0
0,0.5326144,0.53379977,0.5271085,12,0,0
0,0.53332144,0.53156316,0.52491724,13,0,0
0,0.52747756,0.5295054,0.52292156,14,0,0
0,0.5221681,0.527578,0.521266,15,0,0
0,0.52527237,0.52555835,0.5195195,16,0,0
0,0.5265312,0.52370936,0.51782066,17,0,0
0,0.5221052,0.52224237,0.5167098,18,0,0
0,0.5203863,0.52123535,0.51582146,19,0,0
0,0.5126981,0.52033854,0.5146283,20,0,0
0,0.51393235,0.51978964,0.51387656,21,0,0
0,0.5244495,0.5183937,0.51251006,22,0,0
0,0.5099621,0.5165759,0.5111521,23,0,0
0,0.50885767,0.5164374,0.51161194,24,0,0
0,0.5065198,0.51478326,0.5103663,25,0,0
0,0.50576264,0.515179,0.51075137,26,0,0
0,0.5037036,0.5159266,0.51174706,27,0,0
0,0.50418603,0.515749,0.5117427,28,0,0
0,0.50053835,0.5158074,0.51161146,29,0,0
0,0.49806538,0.51498735,0.5111032,30,0,0
0,0.64558786,0.6271233,0.62719834,0,1,0
0,0.622281,0.61058086,0.6097566,1,1,0
0,0.60240895,0.5953841,0.59355026,2,1,0
0,0.5887504,0.5822155,0.57945746,3,1,0
0,0.5782727,0.5714231,0.56798667,4,1,0
0,0.5707502,0.56267834,0.55875796,5,1,0
0,0.56210023,0.5556357,0.5512547,6,1,0
0,0.5543061,0.54998,0.5451332,7,1,0
0,0.547942,0.5453384,0.540085,8,1,0
0,0.5429104,0.5414952,0.535807,9,1,0
0,0.5433647,0.5382928,0.53219455,10,1,0
0,0.53648937,0.53544164,0.5290284,11,1,0
0,0.537246,0.53290105,0.52622503,12,1,0
0,0.5301421,0.5304965,0.52372026,13,1,0
0,0.5301413,0.528344,0.5215532,14,1,0
0,0.52225363,0.5264298,0.51961035,15,1,0
0,0.5216441,0.5248576,0.51798594,16,1,0
0,0.5190799,0.5235028,0.51662236,17,1,0
0,0.5172207,0.5222711,0.5153119,18,1,0
0,0.5174081,0.52099305,0.51415837,19,1,0
0,0.5090492,0.5195339,0.5129653,20,1,0
0,0.5094343,0.51919687,0.51261663,21,1,0
0,0.5080728,0.5189835,0.51214224,22,1,0
0,0.5044144,0.5192514,0.51177675,23,1,0
0,0.5100379,0.5166043,0.5099424,24,1,0
0,0.50295544,0.5141336,0.509353,25,1,0
0,0.506434,0.51402736,0.5106033,26,1,0
0,0.5028786,0.51333135,0.5097801,27,1,0
0,0.4928392,0.5168502,0.51241964,28,1,0
0,0.4925768,0.5152669,0.51004535,29,1,0
0,0.48816428,0.51507753,0.51010025,30,1,0
0,0.4923888,0.51563406,0.5109162,31,1,0
0,0.49461758,0.5157476,0.51160586,32,1,0
0,0.6445429,0.6281626,0.6275707,0,2,0
0,0.62348074,0.6112314,0.6102406,1,2,0
0,0.6041923,0.5952253,0.5938149,2,2,0
0,0.5894849,0.58185035,0.5797796,3,2,0
0,0.58084303,0.57123005,0.5685593,4,2,0
0,0.564389,0.5627664,0.5595853,5,2,0
0,0.5647918,0.55585897,0.55232847,6,2,0
0,0.5575907,0.55021405,0.54630923,7,2,0
0,0.547582,0.54545414,0.54083025,8,2,0
0,0.5396974,0.5414358,0.5361845,9,2,0
0,0.53853834,0.53794193,0.53243256,10,2,0
0,0.536516,0.53481066,0.52908504,11,2,0
0,0.5300285,0.53188664,0.5260489,12,2,0
0,0.52850896,0.52917004,0.5233409,13,2,0
0,0.52054256,0.52680403,0.52092737,14,2,0
0,0.5292918,0.52502877,0.5189051,15,2,0
0,0.52707773,0.5238116,0.51737744,16,2,0
0,0.5200147,0.5225292,0.51637447,17,2,0
0,0.52146214,0.5216118,0.51565075,18,2,0
0,0.51477855,0.5207113,0.5148954,19,2,0
0,0.5120124,0.52112323,0.5143427,20,2,0
0,0.51231784,0.52191746,0.51312083,21,2,0
0,0.5120407,0.5245215,0.5136935,22,2,0
0,0.5074472,0.5245489,0.51361835,23,2,0
0,0.50983495,0.5244991,0.51223767,24,2,0
0,0.64535177,0.6278391,0.627761,0,3,0
0,0.6218045,0.610932,0.60996526,1,3,0
0,0.6042897,0.59566283,0.59389794,2,3,0
0,0.5907131,0.5823028,0.5800485,3,3,0
0,0.5811073,0.57122284,0.5686543,4,3,0
0,0.56791633,0.5622211,0.55951893,5,3,0
0,0.5618194,0.5548934,0.5519219,6,3,0
0,0.5544679,0.5490841,0.5458501,7,3,0
0,0.548374,0.54432297,0.54069674,8,3,0
0,0.54592836,0.5403826,0.5360524,9,3,0
0,0.5412519,0.53703827,0.53203535,10,3,0
0,0.53527474,0.53418785,0.52859116,11,3,0
0,0.53263885,0.53160703,0.5255748,12,3,0
0,0.5293359,0.52913666,0.52295244,13,3,0
0,0.5292061,0.5268051,0.52069986,14,3,0
0,0.52325135,0.5247546,0.5186574,15,3,0
0,0.5228851,0.5230281,0.5169268,16,3,0
0,0.5192053,0.5216247,0.5157283,17,3,0
0,0.5171101,0.5203928,0.5147326,18,3,0
0,0.5207533,0.5190225,0.5135213,19,3,0
0,0.510838,0.5181392,0.51230115,20,3,0
0,0.51219934,0.51770914,0.5116832,21,3,0
0,0.51388645,0.5176874,0.51110417,22,3,0
0,0.5071828,0.5181947,0.5106638,23,3,0
0,0.5078109,0.5182001,0.51052684,24,3,0
0,0.5030458,0.5170277,0.5099276,25,3,0
0,0.50289845,0.51829374,0.5110712,26,3,0
0,0.4973409,0.51817185,0.51029974,27,3,0
0,0.5008063,0.5174057,0.5112913,28,3,0
0,0.4907485,0.514528,0.5100905,29,3,0
0,0.49789986,0.5145657,0.510231,30,3,0
0,0.48901287,0.5148221,0.51040494,31,3,0
0,0.48949346,0.51491773,0.5106363,32,3,0
0,0.4919227,0.51486725,0.51083356,33,3,0
0,0.48555493,0.5148345,0.5110324,34,3,0
0,0.6459884,0.6282812,0.6279194,0,4,0
0,0.62291855,0.61170834,0.6105575,1,4,0
0,0.6036157,0.59617186,0.5943135,2,4,0
0,0.58941966,0.5825718,0.5802326,3,4,0
0,0.57695764,0.57148236,0.56881624,4,4,0
0,0.569284,0.5624918,0.55959845,5,4,0
0,0.56031245,0.55509883,0.5516696,6,4,0
0,0.550167,0.5492257,0.54525006,7,4,0
0,0.5443863,0.54457647,0.540147,8,4,0
0,0.54470575,0.5409474,0.53605896,9,4,0
0,0.5352533,0.53807324,0.53240615,10,4,0
0,0.5395914,0.53568333,0.5292531,11,4,0
0,0.53625536,0.53338563,0.52648556,12,4,0
0,0.53015095,0.5311668,0.52402896,13,4,0
0,0.528277,0.5289254,0.5217641,14,4,0
0,0.523687,0.52702886,0.5198789,15,4,0
0,0.52192,0.5254745,0.5184168,16,4,0
0,0.5198633,0.52412015,0.51713496,17,4,0
0,0.5148974,0.5237372,0.51607233,18,4,0
0,0.51459,0.522835,0.51511484,19,4,0
0,0.5141687,0.52195126,0.5144048,20,4,0
0,0.50866956,0.52155465,0.514244,21,4,0
0,0.5139155,0.51922834,0.51294416,22,4,0
0,0.5129842,0.5198026,0.51317245,23,4,0
0,0.509675,0.518875,0.5127918,24,4,0
0,0.5080747,0.5210609,0.5131524,25,4,0
0,0.49883685,0.52125716,0.51374984,26,4,0
0,0.5027132,0.51771134,0.5113874,27,4,0
0,0.49664238,0.51810944,0.5111904,28,4,0
0,0.49520138,0.5190963,0.51239836,29,4,0
0,0.49198493,0.5196636,0.5146328,30,4,0
0,0.48574868,0.52148396,0.51320714,31,4,0
0,0.48375964,0.5187821,0.51352304,32,4,0
0,0.64507735,0.62763005,0.6274223,0,0,1
0,0.6222864,0.6113286,0.6101663,1,0,1
0,0.6032644,0.5960057,0.5940702,2,0,1
0,0.58959633,0.58249795,0.5798483,3,0,1
0,0.57979393,0.57129997,0.56817204,4,0,1
0,0.56875885,0.5623785,0.5588903,5,0,1
0,0.560682,0.55528826,0.55135906,6,0,1
0,0.5531824,0.54960763,0.5451172,7,0,1
0,0.5469015,0.54491395,0.5400382,8,0,1
0,0.5419647,0.54104286,0.5360171,9,0,1
0,0.53866935,0.5378343,0.5325481,10,0,1
0,0.5368965,0.53503466,0.5292932,11,0,1
0,0.53882974,0.5323048,0.5264119,12,0,1
0,0.53313166,0.5297607,0.52371776,13,0,1
0,0.5313365,0.5274619,0.5214591,14,0,1
0,0.52581334,0.52540016,0.5196795,15,0,1
0,0.52056,0.52313846,0.5179659,16,0,1
0,0.5189848,0.52083325,0.5163605,17,0,1
0,0.5237606,0.5193502,0.5149201,18,0,1
0,0.51606524,0.5184106,0.51358974,19,0,1
0,0.5228545,0.5175968,0.51270247,20,0,1
0,0.5106129,0.5176608,0.51198924,21,0,1
0,0.5142277,0.5178482,0.51223594,22,0,1
0,0.51124865,0.5178586,0.5123731,23,0,1
0,0.513828,0.5170946,0.5110336,24,0,1
0,0.5004174,0.5173284,0.51103383,25,0,1
0,0.5006009,0.516729,0.5102299,26,0,1
0,0.50054675,0.5168228,0.5115659,27,0,1
0,0.499313,0.5170339,0.5113602,28,0,1
0,0.49375927,0.5157279,0.51042175,29,0,1
0,0.49425754,0.52043915,0.5123599,30,0,1
0,0.4957849,0.51881975,0.51121867,31,0,1
0,0.48258653,0.5171457,0.51040286,32,0,1
0,0.49104396,0.51612884,0.51043355,33,0,1
0,0.48991856,0.51588666,0.51074684,34,0,1
0,0.64588135,0.6279289,0.6276418,0,1,1
0,0.62192434,0.6113461,0.6102693,1,1,1
0,0.6025001,0.5961362,0.594265,2,1,1
0,0.5873596,0.582881,0.5803075,3,1,1
0,0.5769377,0.57181907,0.5686388,4,1,1
0,0.5664115,0.562914,0.5592293,5,1,1
0,0.56432754,0.55572104,0.55152905,6,1,1
0,0.55318004,0.5499814,0.5452837,7,1,1
0,0.54671985,0.5452061,0.5396891,8,1,1
0,0.5437087,0.54148674,0.53548205,9,1,1
0,0.54365975,0.5383832,0.53192097,10,1,1
0,0.5375796,0.5355644,0.52890915,11,1,1
0,0.5291858,0.5329658,0.5261497,12,1,1
0,0.5280103,0.53051686,0.523629,13,1,1
0,0.5239029,0.5282967,0.5214694,14,1,1
0,0.5265354,0.5261521,0.51954037,15,1,1
0,0.5198853,0.5240618,0.51776904,16,1,1
0,0.52409,0.52273107,0.51629907,17,1,1
0,0.52092713,0.5219232,0.5152779,18,1,1
0,0.5112989,0.5211801,0.51440114,19,1,1
0,0.51214164,0.5202143,0.5132748,20,1,1
0,0.5113225,0.51892287,0.51232904,21,1,1
0,0.5103398,0.51874787,0.5124344,22,1,1
0,0.5089057,0.5197874,0.5128742,23,1,1
0,0.5103286,0.5194635,0.5126248,24,1,1
0,0.5006424,0.51878905,0.5124983,25,1,1
0,0.50541705,0.51758367,0.51168215,26,1,1
0,0.49886608,0.51624167,0.51075166,27,1,1
0,0.49921116,0.5151902,0.51025003,28,1,1
0,0.49711576,0.5148174,0.51020086,29,1,1
0,0.5021288,0.5148718,0.51037985,30,1,1
0,0.49973333,0.51510555,0.5106578,31,1,1
0,0.50066495,0.51532733,0.51088727,32,1,1
0,0.4924194,0.5152581,0.5109679,33,1,1
0,0.5051562,0.5152434,0.5110555,34,1,1
0,0.6453956,0.6284534,0.628008,0,2,1
0,0.62232417,0.6109433,0.6099782,1,2,1
0,0.60502267,0.5951888,0.5935445,2,2,1
0,0.5884471,0.5820481,0.5796893,3,2,1
0,0.5788935,0.57157344,0.5688322,4,2,1
0,0.5646828,0.56317776,0.5604343,5,2,1
0,0.5593395,0.55647564,0.55371094,6,2,1
0,0.5503982,0.55087334,0.54779327,7,2,1
0,0.5467866,0.5460172,0.54213554,8,2,1
0,0.5439856,0.5421841,0.5377481,9,2,1
0,0.5387638,0.5389677,0.5341939,10,2,1
0,0.5374472,0.5360781,0.5308168,11,2,1
0,0.53755546,0.5334188,0.5276872,12,2,1
0,0.52935255,0.53087014,0.52479005,13,2,1
0,0.53230494,0.5283377,0.5225695,14,2,1
0,0.5255042,0.52589595,0.5206276,15,2,1
0,0.5255164,0.52378523,0.51898336,16,2,1
0,0.5187176,0.52236456,0.5175798,17,2,1
0,0.51694137,0.521281,0.5163991,18,2,1
0,0.5221263,0.5205769,0.5153696,19,2,1
0,0.51921874,0.5189432,0.51396906,20,2,1
0,0.50765,0.5168552,0.5126214,21,2,1
0,0.51006335,0.5155454,0.5117153,22,2,1
0,0.51519823,0.5155104,0.51171535,23,2,1
0,0.50717646,0.5152876,0.510953,24,2,1
0,0.5038418,0.5149772,0.5106761,25,2,1
0,0.50273216,0.5143429,0.5107059,26,2,1
0,0.49854913,0.5174399,0.51107144,27,2,1
0,0.50614923,0.5138488,0.50968075,28,2,1
0,0.4924833,0.51536626,0.5116928,29,2,1
0,0.49734673,0.51476365,0.51044375,30,2,1
0,0.4927242,0.5165824,0.5109101,31,2,1
0,0.48507428,0.519249,0.51353383,32,2,1
0,0.4794341,0.51744914,0.51257646,33,2,1
0,0.6451288,0.62746525,0.6276717,0,3,1
0,0.6212186,0.61091006,0.61020464,1,3,1
0,0.6033729,0.59571725,0.5940284,2,3,1
0,0.5918487,0.58257216,0.58004075,3,3,1
0,0.5799446,0.5716424,0.56853914,4,3,1
0,0.56836313,0.56283563,0.55929065,5,3,1
0,0.5619788,0.55570805,0.5518085,6,3,1
0,0.55232966,0.54987335,0.5454296,7,3,1
0,0.54858094,0.54513407,0.5400622,8,3,1
0,0.5441248,0.5414293,0.5359649,9,3,1
0,0.5363076,0.53840464,0.5324367,10,3,1
0,0.53678733,0.5358326,0.529397,11,3,1
0,0.534437,0.53336746,0.5266445,12,3,1
0,0.52950853,0.530856,0.52419746,13,3,1
0,0.5286402,0.5286702,0.52204365,14,3,1
0,0.52766114,0.52660614,0.52017325,15,3,1
0,0.526483,0.5247392,0.51851594,16,3,1
0,0.52068585,0.52323854,0.516734,17,3,1
0,0.52275324,0.52190626,0.5153567,18,3,1
0,0.5211513,0.52089375,0.51436967,19,3,1
0,0.50902563,0.5200919,0.51360613,20,3,1
0,0.51902205,0.5182884,0.5120752,21,3,1
0,0.51027966,0.5166543,0.51101834,22,3,1
