,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,1.1368989465662315e-13,0.5671978667668464,0.12797451568218327,0.6082957328648126,0.1986597958078053,0,29
0,rop_any,3.455894793891141e-103,0.6208546738894908,0.5223776181138073,0.6312108047838938,0.5561003700420792,0,29
0,bpd_any,1.3551838710189853e-121,0.6404343207490715,0.4164010333432301,0.6537066635075347,0.466200212981363,0,29
0,ivh_any,2.0624182057381822e-126,0.6428639094068653,0.4458073864269002,0.6718982602672849,0.5370303203964084,0,29
0,nec_any,6.714293658530281e-14,0.567826070670089,0.12691837799241007,0.6100023264403296,0.19595237694539083,1,29
0,rop_any,3.61218828937428e-100,0.6190390985915493,0.5168945334102705,0.6294435716068425,0.5514467265820013,1,29
0,bpd_any,4.7286711500784075e-115,0.6365397667078114,0.4102448962411558,0.649665394142681,0.4586893093237847,1,29
0,ivh_any,7.58714775715649e-123,0.6408020172964946,0.4491580214301084,0.6685907429497215,0.5373019625041597,1,29
0,nec_any,3.4632118302848487e-13,0.5658501192166877,0.12735387376610197,0.6031521589985267,0.19447478440537924,2,29
0,rop_any,5.9022031570399695e-83,0.6081100411700975,0.5102417789149444,0.6177967390192195,0.5439359485010984,2,29
0,bpd_any,6.127948997709892e-93,0.6224680407795905,0.40275002113501973,0.6348137621473029,0.4501333759443142,2,29
0,ivh_any,7.620994587452292e-105,0.6298954593963164,0.4317689946229703,0.6564917464505108,0.521320135373762,2,29
0,nec_any,1.2437149692936908e-14,0.5698005292004882,0.1299485957358434,0.6117441906051015,0.2010673926569518,3,29
0,rop_any,2.4330898732796856e-105,0.622132593716143,0.5242234882512029,0.6325739486822489,0.5585790402946411,3,29
0,bpd_any,2.6761718901704354e-118,0.6384863109322966,0.41630339011062867,0.6515139068032659,0.46654445934946026,3,29
0,ivh_any,1.536030628955651e-126,0.6429373619366312,0.44799178647821736,0.6712088444830304,0.5377936682319695,3,29
0,nec_any,1.1139334927061896e-14,0.5699276990962115,0.12817998425659097,0.6115587459712863,0.1974252668019646,4,29
0,rop_any,1.090777142748761e-108,0.6240945612134344,0.5248287261439676,0.6343121311889259,0.5586799656582707,4,29
0,bpd_any,2.8006933021052794e-117,0.6378779713002172,0.41110302254809084,0.6513986736450955,0.4603213208908103,4,29
0,ivh_any,6.326905946344176e-128,0.6437300108831114,0.4503227709813847,0.6728093312426399,0.5419014527352027,4,29
