,train_loss,test_loss,epoch,fold,iter
0,1.1804313659667969,1.1574878692626953,0,0,0
0,1.156706690788269,1.149714708328247,1,0,0
0,1.1510876417160034,1.1467419862747192,2,0,0
0,1.148268222808838,1.143416404724121,3,0,0
0,1.1437349319458008,1.140114188194275,4,0,0
0,1.1414493322372437,1.137542724609375,5,0,0
0,1.137095332145691,1.13720703125,6,0,0
0,1.1349948644638062,1.1360927820205688,7,0,0
0,1.1322768926620483,1.1357978582382202,8,0,0
0,1.1299484968185425,1.132986068725586,9,0,0
0,1.1283904314041138,1.1316440105438232,10,0,0
0,1.1256766319274902,1.130774974822998,11,0,0
0,1.1246769428253174,1.12936270236969,12,0,0
0,1.1226356029510498,1.1292738914489746,13,0,0
0,1.1219037771224976,1.1300708055496216,14,0,0
0,1.1193437576293945,1.129988193511963,15,0,0
0,1.118765950202942,1.1297075748443604,16,0,0
0,1.1164456605911255,1.1315069198608398,17,0,0
0,1.1153680086135864,1.1307508945465088,18,0,0
0,1.1799736022949219,1.1588791608810425,0,1,0
0,1.1566685438156128,1.1526696681976318,1,1,0
0,1.1502245664596558,1.1477395296096802,2,1,0
0,1.1470993757247925,1.1436058282852173,3,1,0
0,1.1433875560760498,1.1414958238601685,4,1,0
0,1.139251708984375,1.1380459070205688,5,1,0
0,1.137215256690979,1.1376662254333496,6,1,0
0,1.133341670036316,1.138532042503357,7,1,0
0,1.1304073333740234,1.1401896476745605,8,1,0
0,1.1283046007156372,1.139532446861267,9,1,0
0,1.124995231628418,1.1398788690567017,10,1,0
0,1.1236631870269775,1.1394041776657104,11,1,0
0,1.1799956560134888,1.1590142250061035,0,2,0
0,1.1567769050598145,1.1545238494873047,1,2,0
0,1.149879813194275,1.1491291522979736,2,2,0
0,1.1466511487960815,1.1454262733459473,3,2,0
0,1.1429333686828613,1.1436299085617065,4,2,0
0,1.1398643255233765,1.1411237716674805,5,2,0
0,1.1354646682739258,1.1379181146621704,6,2,0
0,1.1325434446334839,1.1362969875335693,7,2,0
0,1.1295695304870605,1.134994626045227,8,2,0
0,1.1269810199737549,1.1380393505096436,9,2,0
0,1.1261571645736694,1.1374925374984741,10,2,0
0,1.1242552995681763,1.1416229009628296,11,2,0
0,1.1245023012161255,1.1365697383880615,12,2,0
0,1.1227000951766968,1.1362478733062744,13,2,0
0,1.1795507669448853,1.1601760387420654,0,3,0
0,1.155884861946106,1.1571627855300903,1,3,0
0,1.1505416631698608,1.152391791343689,2,3,0
0,1.1457176208496094,1.1509013175964355,3,3,0
0,1.14138662815094,1.1481502056121826,4,3,0
0,1.1386375427246094,1.1458579301834106,5,3,0
0,1.135239839553833,1.1441072225570679,6,3,0
0,1.132656455039978,1.14234459400177,7,3,0
0,1.1298938989639282,1.1404157876968384,8,3,0
0,1.1279022693634033,1.1394363641738892,9,3,0
0,1.1254796981811523,1.138651728630066,10,3,0
0,1.1237648725509644,1.1377273797988892,11,3,0
0,1.1216775178909302,1.138838529586792,12,3,0
0,1.1207903623580933,1.1393535137176514,13,3,0
0,1.1193727254867554,1.1430238485336304,14,3,0
0,1.1190606355667114,1.1424567699432373,15,3,0
0,1.1174812316894531,1.1436907052993774,16,3,0
0,1.1799755096435547,1.159123420715332,0,4,0
0,1.1566600799560547,1.153611660003662,1,4,0
0,1.149781584739685,1.150207757949829,2,4,0
0,1.146464467048645,1.1468915939331055,3,4,0
0,1.1427081823349,1.1457725763320923,4,4,0
0,1.140082597732544,1.1407175064086914,5,4,0
0,1.1375852823257446,1.1374715566635132,6,4,0
0,1.1349802017211914,1.1349902153015137,7,4,0
0,1.1321102380752563,1.1329834461212158,8,4,0
0,1.12912118434906,1.1323881149291992,9,4,0
0,1.1278226375579834,1.1319475173950195,10,4,0
0,1.1261957883834839,1.131891131401062,11,4,0
0,1.1238919496536255,1.1320728063583374,12,4,0
0,1.1230039596557617,1.132372498512268,13,4,0
0,1.1217883825302124,1.1315932273864746,14,4,0
0,1.1197768449783325,1.1296032667160034,15,4,0
0,1.1180663108825684,1.1307519674301147,16,4,0
0,1.1151764392852783,1.1334228515625,17,4,0
0,1.113458514213562,1.1331253051757812,18,4,0
0,1.1122747659683228,1.1344385147094727,19,4,0
0,1.1118682622909546,1.1355645656585693,20,4,0
0,1.180601954460144,1.1567126512527466,0,0,1
0,1.1562992334365845,1.1481586694717407,1,0,1
0,1.1513196229934692,1.1457058191299438,2,0,1
0,1.148506760597229,1.141804814338684,3,0,1
0,1.1445564031600952,1.1389431953430176,4,0,1
0,1.1414661407470703,1.1357700824737549,5,0,1
0,1.138198733329773,1.1348708868026733,6,0,1
0,1.1357884407043457,1.1326359510421753,7,0,1
0,1.1335926055908203,1.1321313381195068,8,0,1
0,1.1307461261749268,1.1322623491287231,9,0,1
