,train_loss,test_loss,epoch,fold,iter
0,1.1874221563339233,1.1658109426498413,0,0,0
0,1.1599010229110718,1.1528452634811401,1,0,0
0,1.1507762670516968,1.1421418190002441,2,0,0
0,1.139370083808899,1.1341408491134644,3,0,0
0,1.1330536603927612,1.1292654275894165,4,0,0
0,1.1275449991226196,1.1268503665924072,5,0,0
0,1.1215152740478516,1.1194250583648682,6,0,0
0,1.1133443117141724,1.1141027212142944,7,0,0
0,1.1073194742202759,1.111285924911499,8,0,0
0,1.1013208627700806,1.1111868619918823,9,0,0
0,1.0969599485397339,1.111377477645874,10,0,0
0,1.0912443399429321,1.1079684495925903,11,0,0
0,1.0856484174728394,1.1118860244750977,12,0,0
0,1.081443428993225,1.1082018613815308,13,0,0
0,1.075209140777588,1.1174774169921875,14,0,0
0,1.0703965425491333,1.1166162490844727,15,0,0
0,1.0642430782318115,1.1162382364273071,16,0,0
0,1.1869592666625977,1.1668651103973389,0,1,0
0,1.1596628427505493,1.160142183303833,1,1,0
0,1.1497187614440918,1.1457176208496094,2,1,0
0,1.1400717496871948,1.13787841796875,3,1,0
0,1.1328643560409546,1.137603521347046,4,1,0
0,1.1272457838058472,1.130963921546936,5,1,0
0,1.122457504272461,1.1238540410995483,6,1,0
0,1.1145820617675781,1.1188163757324219,7,1,0
0,1.1076639890670776,1.1141382455825806,8,1,0
0,1.101988434791565,1.1111805438995361,9,1,0
0,1.096502423286438,1.1085516214370728,10,1,0
0,1.0912100076675415,1.1086596250534058,11,1,0
0,1.0853151082992554,1.1099387407302856,12,1,0
0,1.079633355140686,1.1114331483840942,13,1,0
0,1.074001431465149,1.119800329208374,14,1,0
0,1.0660074949264526,1.117148518562317,15,1,0
0,1.1872934103012085,1.1669926643371582,0,2,0
0,1.1600267887115479,1.1538265943527222,1,2,0
0,1.1496492624282837,1.1438262462615967,2,2,0
0,1.1389988660812378,1.1364247798919678,3,2,0
0,1.1316887140274048,1.1339986324310303,4,2,0
0,1.1261311769485474,1.1307172775268555,5,2,0
0,1.1210224628448486,1.1258642673492432,6,2,0
0,1.1122994422912598,1.1193678379058838,7,2,0
0,1.1048041582107544,1.116457223892212,8,2,0
0,1.0999870300292969,1.1165393590927124,9,2,0
0,1.0951534509658813,1.1141108274459839,10,2,0
0,1.0916310548782349,1.1107183694839478,11,2,0
0,1.0848556756973267,1.1114213466644287,12,2,0
0,1.0798364877700806,1.1110517978668213,13,2,0
0,1.0748286247253418,1.1121962070465088,14,2,0
0,1.067430853843689,1.1128777265548706,15,2,0
0,1.0597976446151733,1.1188836097717285,16,2,0
0,1.1873297691345215,1.167195439338684,0,3,0
0,1.1591038703918457,1.1549214124679565,1,3,0
0,1.150423288345337,1.1438242197036743,2,3,0
0,1.1409968137741089,1.133296012878418,3,3,0
0,1.1323450803756714,1.1288022994995117,4,3,0
0,1.127684473991394,1.1256859302520752,5,3,0
