,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,5.047672958605266e-07,0.5454792753333653,0.11939471491224106,0.5735422736389034,0.1772702468318033,0,16
0,rop_any,1.8648722198985153e-65,0.5957361993499458,0.5054423021147711,0.6024719079634983,0.5356039689101846,0,16
0,bpd_any,1.618158360887247e-80,0.6138063903468011,0.4021840894235639,0.6233563565548631,0.4483977564876859,0,16
0,ivh_any,1.508666403915494e-53,0.5920224838824106,0.3935214961046888,0.6140647433569578,0.4717632300648913,0,16
0,nec_any,1.905770728403444e-10,0.5576468240008454,0.1219938796779247,0.5894348658608551,0.18214995930031647,1,16
0,rop_any,8.672163326987628e-85,0.6093255037919827,0.5146614994229015,0.6176266233424718,0.5453887455860307,1,16
0,bpd_any,4.629237050314152e-111,0.6341089630633509,0.4224231292874856,0.6436990056311773,0.46828985017496405,1,16
0,ivh_any,1.0250800864636617e-66,0.6030721441762823,0.4017856363247124,0.6259528567866972,0.4820999028942576,1,16
0,nec_any,1.5966939064374406e-10,0.5578920252939158,0.12179116628434389,0.5903765970419648,0.1829446902906945,2,16
0,rop_any,2.3777717544409654e-94,0.6154601256771398,0.5198058963784954,0.6233766670906012,0.5505312820407422,2,16
0,bpd_any,1.2952851963970194e-107,0.6319735752917934,0.41945874960044705,0.6426446037522578,0.4661156076641045,2,16
0,ivh_any,2.080407936850297e-67,0.6036209496387547,0.4011814870109236,0.6283940700622799,0.48357028798660306,2,16
0,nec_any,2.2444036986691908e-11,0.5605471209929946,0.12442970756472552,0.5949373357048238,0.18774388779346926,3,16
0,rop_any,5.333313989933898e-89,0.6120684030335861,0.5183159328073317,0.6199030560578489,0.5493929943870921,3,16
0,bpd_any,3.062819032677528e-106,0.6311128567063483,0.4168398268324228,0.6414345400810865,0.4639696727828887,3,16
0,ivh_any,4.140860507721862e-63,0.6001663360908769,0.39697860983791344,0.6236174357660892,0.4775564547225002,3,16
0,nec_any,7.644427623934975e-09,0.5522826159340667,0.11910588406092476,0.5830472783227345,0.17811700551869164,4,16
0,rop_any,5.707362529789943e-71,0.5997999219934994,0.5117598056180968,0.6069350204014501,0.54222469549383,4,16
0,bpd_any,1.2716133114327337e-79,0.6131565982192816,0.4047407215295128,0.6238069625592961,0.4511138072721024,4,16
0,ivh_any,1.9201153073764477e-58,0.5962773911143088,0.3940882488641513,0.6203781836379189,0.4757731074977335,4,16
