,bottleneck_unit_0,epoch
2625,0.0,5
2657,0.0,5
2712,1.9900315,5
2739,0.3143445,5
2767,0.0,5
2787,0.10055879,5
2831,0.050400816,5
2836,0.0,5
2852,0.09577757,5
2871,0.0,5
2965,0.0,5
2967,0.0,5
3017,0.0,5
3024,0.0,5
3029,0.0,5
3064,1.8232166,5
3095,0.0,5
3099,0.0,5
3202,0.0,5
3215,0.64253867,5
3257,0.0,5
3259,0.4151957,5
3266,0.0,5
3270,0.018426504,5
3278,0.5498248,5
3288,2.792255,5
3340,0.19048832,5
3351,0.0,5
3377,0.0,5
3442,0.0,5
3516,0.0,5
3529,1.7989229,5
3541,0.0,5
3559,0.0,5
3693,0.0,5
3697,0.0,5
3781,0.12396824,5
3783,0.0,5
3850,0.0,5
3856,0.0,5
3881,0.076492034,5
3911,1.2844038,5
3912,0.0,5
3926,0.5200091,5
3977,0.5106537,5
4045,0.0,5
4050,0.0,5
4102,0.0,5
4108,0.0,5
4206,0.0,5
4209,0.0,5
4250,0.613137,5
4386,1.1370053,5
4431,0.0,5
4451,1.4124404,5
4464,0.0,5
4679,0.0,5
4788,0.0,5
4792,0.0,5
4827,0.4117154,5
4858,0.0,5
4879,0.0,5
4953,1.17198,5
4996,0.0,5
5009,1.0925753,5
5016,0.0,5
5117,0.0,5
5175,0.0,5
5193,3.657442,5
5199,0.022088615,5
5205,0.0,5
5214,0.0,5
5243,0.0,5
5261,0.0,5
5272,0.0,5
5279,0.99272084,5
5380,0.028934509,5
5428,0.0,5
5566,1.0349671,5
5578,0.0,5
5629,0.0,5
5775,0.0,5
5784,0.0,5
5812,1.2335393,5
5874,0.0,5
5920,0.0,5
5937,2.3041365,5
5994,0.0,5
6120,1.5195403,5
6178,0.0,5
6188,0.026738083,5
6332,2.9215052,5
6345,0.0,5
6413,1.9908171,5
6435,0.0,5
6490,0.0,5
6499,0.0,5
6522,0.0,5
6528,0.3826386,5
6567,0.0,5
6728,0.6588659,5
6731,0.0,5
6793,0.0,5
6796,0.0,5
6953,1.7771277,5
6959,0.0,5
6960,1.049108,5
6966,0.0,5
7012,0.0,5
7045,0.0,5
7088,0.35541305,5
7111,0.0,5
7174,0.0,5
7278,0.39861634,5
7279,0.0,5
7281,0.0,5
7315,0.10295941,5
7349,0.0,5
7375,0.0,5
7383,0.02037809,5
7393,0.0,5
7421,0.0,5
7479,0.0,5
7533,0.0,5
7537,0.0,5
7552,1.7340205,5
7555,0.0,5
7701,0.8130221,5
7716,0.0,5
7732,0.445612,5
7799,0.80724245,5
7837,0.0,5
7868,0.0,5
7903,0.36915457,5
7904,0.2874921,5
7925,0.68539995,5
8021,0.37583634,5
8041,0.43742234,5
8068,1.3992977,5
8070,1.7270322,5
8074,0.0,5
8104,0.0,5
8105,1.7253088,5
8201,0.0,5
8246,0.0,5
8315,1.6243362,5
8316,1.4062496,5
8377,0.28946468,5
8500,0.16395533,5
8543,0.0,5
8546,1.3713114,5
8585,0.0,5
8607,1.4315536,5
8636,0.0,5
8639,2.2585554,5
8685,0.0,5
8855,1.5900171,5
8875,0.0,5
8937,0.0,5
9009,0.8960045,5
9040,0.8243825,5
9096,0.0,5
9146,0.12595265,5
9241,0.5783769,5
9291,0.0,5
9364,1.1349267,5
9413,0.0,5
9448,3.1383114,5
9470,0.57485855,5
9637,0.08215226,5
9638,0.1415374,5
9780,0.0,5
9796,0.0,5
9818,0.0,5
9833,0.0,5
9838,0.99471694,5
9859,0.42655107,5
9930,0.0,5
9960,0.0,5
9991,0.20986329,5
9998,0.0,5
10023,0.0,5
10049,0.0,5
10117,1.4522933,5
10153,1.5854446,5
10312,0.0,5
10361,0.61379176,5
10414,0.0,5
10438,0.08188766,5
10506,0.0,5
10528,0.49430496,5
10583,0.0,5
10599,0.0,5
10668,2.5425754,5
10670,0.13956575,5
10674,0.0,5
10739,2.4991028,5
10765,0.0,5
10772,0.0,5
10808,0.0,5
10821,1.7722073,5
10830,1.1837713,5
10871,0.25245872,5
10924,0.6907331,5
10947,0.7616815,5
10959,0.0,5
10999,2.062006,5
11003,0.37128735,5
11023,0.0,5
11129,0.0,5
11210,0.0,5
11226,0.28017056,5
11230,0.0,5
11261,0.0,5
11271,0.0,5
11312,0.052608777,5
11317,0.0,5
11360,1.2891705,5
11386,0.5964531,5
11424,0.27420628,5
11471,0.0,5
11483,0.0,5
11524,0.0,5
11556,0.0,5
11589,0.0,5
11709,0.0,5
11728,1.9032379,5
11745,0.0,5
11801,0.45244154,5
11837,0.0,5
11851,0.0,5
11859,0.27188775,5
11874,0.0,5
11936,0.0,5
11947,0.0,5
12019,0.0,5
12033,0.94354427,5
12053,0.0,5
12098,0.0,5
12182,0.0,5
12186,0.42799044,5
12326,0.0,5
12382,0.8024304,5
12410,0.0,5
12455,0.0,5
12473,1.9335605,5
12504,0.0,5
12533,0.0,5
12608,0.0,5
12635,0.0,5
12658,0.0,5
12700,0.7729632,5
12752,0.0,5
12811,1.0160266,5
12874,1.6610762,5
12935,0.22900961,5
12947,0.0,5
12960,0.0,5
12982,0.0,5
12992,3.5002437,5
12996,1.574645,5
13016,0.7084088,5
13085,0.0,5
13161,0.0,5
13213,0.0,5
13214,1.3472306,5
13266,0.0,5
13289,3.2940497,5
13336,0.0,5
13353,0.0,5
13458,0.0,5
13460,1.1820182,5
13585,0.44694692,5
13610,0.0,5
13666,4.1686177,5
13726,1.8991382,5
13736,0.0,5
13745,0.0,5
13756,0.0,5
13788,0.0,5
13844,0.0,5
13856,1.8876485,5
13870,0.51011014,5
13872,0.0,5
13878,0.0,5
13949,0.0,5
14013,0.13734749,5
14034,1.9784222,5
14168,3.1185331,5
14175,0.0,5
14181,0.6850351,5
14282,2.6141403,5
14302,0.0,5
14406,1.3077219,5
14488,1.601514,5
14528,0.0,5
14548,0.0,5
14557,1.039163,5
14561,0.0,5
14568,0.0,5
14605,2.1198366,5
14642,0.0,5
14662,2.0131416,5
14759,0.0,5
14762,0.0,5
14892,0.89060396,5
14969,1.0566658,5
15087,0.0,5
15160,0.0,5
15237,0.0,5
15278,0.0,5
15320,0.0,5
15411,0.0,5
15461,0.0,5
15467,0.0,5
15496,0.0,5
15552,0.0,5
15594,0.0,5
15606,0.0,5
15661,0.0,5
15664,0.0,5
15685,0.31559497,5
15766,1.260602,5
15783,0.0,5
15795,0.0,5
15848,0.0,5
15868,1.5733702,5
15954,0.0,5
15968,0.0,5
15983,0.0,5
16005,1.0629805,5
16031,0.0,5
16179,0.71545213,5
16234,0.0,5
16260,0.8580604,5
16298,0.0,5
16370,0.0,5
16485,0.0,5
16521,1.5481339,5
16538,0.0,5
16552,0.0,5
16602,0.0,5
16661,0.0,5
16676,0.0,5
16709,0.0,5
16739,0.8521575,5
16783,0.41923288,5
16805,0.0,5
16846,0.0,5
16897,0.0,5
17021,0.0,5
17100,1.2404878,5
17113,0.4804108,5
17154,1.0636444,5
17176,0.0,5
17249,0.0,5
17319,1.7913648,5
17350,2.8432462,5
17375,0.0,5
17394,0.0,5
17407,0.0,5
17433,0.0,5
17537,0.0,5
17539,2.030462,5
17594,0.0,5
17664,2.2376952,5
17675,0.0,5
17714,0.5749084,5
17729,0.0,5
17801,0.0,5
17856,0.41172758,5
17860,0.0,5
17861,0.6639806,5
17888,0.0,5
17980,3.9405706,5
18064,3.104362,5
18130,0.0,5
18143,0.0,5
18151,0.0,5
18213,0.0,5
18270,0.0,5
18273,0.0,5
18360,0.0,5
18536,0.0,5
18563,0.0,5
18787,0.60261804,5
18873,0.0,5
18902,0.0,5
18944,0.0,5
18969,0.7683014,5
18977,0.0690134,5
19021,3.7718751,5
19031,0.0,5
19118,0.0,5
19133,0.20107718,5
19135,0.0,5
19234,0.0,5
19236,0.050977003,5
19252,0.0,5
19253,0.0,5
19293,1.0700668,5
19318,1.4622552,5
19333,0.5984981,5
19375,0.0,5
19382,1.3008833,5
19405,0.8324226,5
19410,1.4450032,5
19430,3.178427,5
19610,0.19596931,5
19678,0.0,5
19708,3.1611576,5
19771,0.56359375,5
19773,1.0630311,5
19780,0.0,5
19801,0.91513544,5
19879,0.0,5
19960,1.7335457,5
19962,0.0,5
19991,0.0,5
19995,0.09305125,5
19999,0.0,5
20008,1.6656345,5
20027,0.0,5
20037,1.1289629,5
20085,0.0,5
20134,1.1291231,5
20146,0.43835843,5
20174,0.0,5
20195,0.0,5
20204,0.36316574,5
20209,0.10136559,5
20260,0.0,5
20263,0.0,5
20279,0.0,5
20284,0.0,5
20298,0.0,5
20303,1.6289004,5
20342,3.6454535,5
20375,0.018687489,5
20383,0.0,5
20410,0.0,5
20413,2.0455148,5
20414,0.0,5
20438,0.0,5
20468,0.0,5
20472,0.0,5
20493,0.0,5
20531,0.0,5
20537,0.0,5
20644,0.07814205,5
20672,0.0,5
20780,0.31854784,5
20838,0.0,5
20867,0.0,5
20878,0.0,5
20894,1.4237297,5
20957,0.0,5
20968,0.28932667,5
21084,0.0,5
21101,0.0,5
21166,0.0,5
21191,0.0,5
21237,1.3440272,5
21287,0.020982455,5
21334,0.0,5
21346,0.25816017,5
21424,0.13144313,5
21430,1.6864854,5
21435,1.5901151,5
21440,0.0,5
21446,0.0,5
21483,0.0,5
21571,0.0,5
21643,0.0,5
21651,0.13106424,5
21662,0.0,5
21696,0.0,5
21698,0.0,5
21777,0.0,5
21890,0.84301955,5
21898,0.0,5
21901,1.9938681,5
21935,0.0,5
21942,0.0,5
21998,0.0,5
22023,1.223539,5
22025,0.0,5
22030,0.0,5
22045,0.0,5
22068,0.52964383,5
22136,0.2666234,5
22207,0.0,5
22229,0.0,5
22342,0.0,5
22463,0.0,5
22472,1.4890337,5
22534,1.7989244,5
22543,0.0,5
22545,2.1232617,5
22598,0.0,5
22603,1.0022895,5
22748,0.75855607,5
22791,1.5332491,5
22796,0.0,5
22845,0.0,5
22867,0.8016421,5
22912,4.004038,5
22913,0.0,5
22918,1.1357985,5
22952,0.45426908,5
22986,0.0,5
23011,0.44531775,5
23110,0.0,5
23156,1.1869462,5
23318,0.0,5
23401,0.0,5
23456,0.105989754,5
23496,1.4149803,5
23564,0.0,5
23640,0.0,5
23652,2.0619285,5
23653,0.32529917,5
23767,0.2109,5
23785,0.0,5
23800,0.0,5
23811,1.1576613,5
23819,0.0,5
23850,0.0,5
23857,0.0,5
23901,0.0,5
23949,0.0,5
23977,2.091796,5
23983,0.017350685,5
24059,1.1287802,5
24102,0.0,5
24132,3.2287855,5
24205,0.74194413,5
24219,0.0,5
24230,0.0,5
24326,0.24067952,5
24356,0.0,5
24449,2.2825034,5
24530,1.157995,5
24641,0.22612227,5
24675,0.0,5
24730,1.4495264,5
24782,0.0,5
24840,1.3150098,5
24871,0.85845107,5
24915,0.0,5
24919,0.0,5
24945,0.0,5
24983,0.16391416,5
24987,0.0,5
25035,0.43353912,5
25044,0.0,5
25186,0.07682659,5
25208,0.5308144,5
25284,0.0,5
25336,0.0,5
25420,0.0,5
25421,0.0,5
25476,0.0,5
25510,0.22526976,5
25552,1.6529751,5
25610,0.63090974,5
25652,1.8516188,5
25668,0.0,5
25707,0.0,5
25732,2.8426476,5
25973,0.0,5
25990,0.0,5
26008,0.0,5
26051,1.5751799,5
26092,0.0,5
26099,0.0,5
26108,0.0,5
26161,0.0,5
26166,0.0,5
26189,1.3592536,5
26355,0.4052092,5
26429,3.3871894,5
26486,0.0,5
26499,0.0,5
26508,0.0,5
26516,2.6071177,5
26543,0.0,5
26566,0.0,5
26569,1.7003139,5
26736,1.3069,5
26771,0.0,5
26826,2.8458226,5
26924,2.3005424,5
26935,1.9901735,5
26964,2.1069455,5
26979,0.0,5
26998,0.52652323,5
26999,0.0,5
27030,0.19186057,5
27048,0.027666783,5
27093,0.0,5
27125,0.0,5
27183,0.052961975,5
27234,0.0,5
27239,0.0,5
27284,1.1320287,5
27342,1.2043034,5
27405,0.0,5
27431,0.0,5
27571,0.0,5
27590,0.6644687,5
27592,0.0,5
27645,0.26588064,5
27711,0.21020216,5
27712,0.0,5
27725,0.0,5
27734,0.0,5
27791,0.0,5
27804,0.0,5
27873,0.0,5
27943,0.510502,5
28031,0.0,5
28059,1.2113577,5
28081,0.0,5
28387,0.0,5
28431,0.0,5
28449,0.0,5
28560,3.2898295,5
28602,0.0,5
28629,0.3943123,5
28680,0.0,5
28767,0.11302423,5
28830,0.0,5
28949,0.14642084,5
28997,0.0,5
29063,0.0,5
29093,2.0620332,5
29135,1.1947788,5
29215,0.8612017,5
29217,0.3668148,5
29275,0.9687316,5
29308,0.0,5
29344,0.0,5
29375,1.1375352,5
29380,0.0,5
29401,0.21356449,5
29593,0.0,5
29618,0.0,5
29660,0.6607759,5
29707,0.0,5
29777,0.0,5
29786,0.0,5
29819,0.0,5
29826,0.0,5
29968,0.0,5
30139,1.5870625,5
30172,0.0,5
30181,0.0,5
30235,1.5646085,5
30283,0.4317149,5
30294,3.6183884,5
30380,1.5412774,5
30395,1.0928774,5
30423,0.0,5
30439,0.0,5
30637,1.1552843,5
30654,0.0,5
30668,0.0,5
30677,0.0,5
30687,0.0,5
30700,0.0,5
30727,0.0,5
30734,2.2393782,5
30801,0.0,5
30806,0.076918304,5
30843,0.0,5
30979,0.0,5
31143,0.33437398,5
31164,0.30613476,5
31188,0.0,5
31205,1.3618636,5
31259,0.0,5
31276,0.01402059,5
31523,0.0,5
31554,0.0,5
31573,2.6522121,5
31588,0.0,5
31602,0.0,5
31611,0.0,5
31619,0.0,5
31702,0.42065284,5
31767,0.0,5
31777,0.0,5
31790,0.0,5
31795,0.007906449,5
31838,0.0,5
31846,0.40773594,5
31893,0.0,5
31916,0.0,5
31985,0.0,5
31998,1.0931433,5
32038,0.0,5
32097,0.0,5
32138,2.8765063,5
32160,0.0,5
32162,0.0,5
32174,0.0,5
32245,0.0,5
32264,0.17708407,5
32271,0.3349804,5
32328,0.81634283,5
32408,0.47930768,5
32413,0.0,5
32430,0.0,5
32446,0.0,5
32456,0.0,5
32494,1.9820719,5
32552,0.0,5
32563,0.0,5
32583,0.0,5
32609,1.4469326,5
32626,0.0,5
32725,3.3742979,5
32747,1.8652394,5
32833,0.0,5
32942,1.5067462,5
32951,0.0,5
32959,0.0,5
32969,0.9673297,5
33014,0.3479355,5
33129,0.0,5
33148,2.4839237,5
33193,0.7328572,5
33257,0.4153543,5
33283,0.0,5
33290,0.0,5
33402,0.0,5
33471,0.0,5
33643,0.0,5
33653,1.0255644,5
33693,0.0,5
33697,0.0,5
33791,0.0,5
33833,0.0,5
33869,0.017336804,5
33894,0.93654305,5
33928,0.0,5
33941,0.10614245,5
33969,0.27512774,5
34007,0.0,5
34245,0.0,5
34332,0.0,5
34388,0.7151376,5
34412,0.0,5
34485,1.8757342,5
34503,0.0,5
34548,0.0,5
34556,0.12424436,5
34672,0.0,5
34763,0.0,5
34792,0.0,5
34816,0.0,5
34862,0.0,5
34863,1.4648616,5
34894,0.25382712,5
34910,1.4680235,5
34991,0.0,5
35007,0.0,5
35033,0.0,5
35040,0.0,5
35043,0.0,5
35068,0.5832691,5
35080,0.0,5
35093,1.50534,5
35100,0.0,5
35105,0.6920221,5
35149,0.0,5
35210,0.0,5
35241,0.0,5
35271,0.0,5
35308,0.0,5
35350,0.0,5
35389,0.0,5
35511,0.0,5
35638,0.0068604397,5
35643,0.0,5
35663,2.7467198,5
35675,0.35268027,5
35702,0.9259974,5
35710,0.0,5
35712,0.0,5
35728,0.0,5
35736,0.0062950975,5
35866,0.0,5
35906,1.9425706,5
35964,0.0,5
35980,0.0687409,5
35997,1.4528974,5
36002,0.0,5
36026,0.025754618,5
36035,0.0,5
36096,0.0,5
36102,0.0,5
36115,0.0,5
36130,1.36651,5
36160,0.88506323,5
36167,0.0,5
36170,0.9281983,5
36192,1.5937686,5
36232,0.0,5
36298,0.0,5
36397,0.0,5
36429,0.0,5
36432,0.0,5
36476,0.34321564,5
36516,0.0,5
36610,0.0,5
36630,0.0,5
36639,0.0,5
36643,0.0,5
36775,0.0,5
36861,0.0,5
36865,0.0,5
36893,2.938886,5
36910,0.0,5
37030,1.6880746,5
37031,0.354271,5
37053,1.3659194,5
37172,0.0,5
37202,0.0,5
37232,0.10337499,5
37248,0.0,5
37260,0.0,5
37264,1.2501678,5
37268,0.0,5
37301,1.4792935,5
37307,0.0,5
37417,0.0,5
37553,1.3190202,5
37576,0.21784467,5
37628,0.0,5
37709,1.8664002,5
37714,0.0,5
37737,0.0,5
37760,0.0,5
37773,0.0,5
37836,1.7136813,5
37874,0.0,5
37916,0.59603614,5
37920,0.0,5
37927,0.0,5
37941,0.0,5
38018,3.2696126,5
38090,0.0,5
38262,0.0,5
38272,0.30049598,5
38280,0.2449338,5
38283,0.0,5
38288,1.53856,5
38381,0.0,5
38387,0.0,5
38411,1.4389652,5
38490,0.15621357,5
38505,0.0,5
38521,0.0,5
38533,0.0,5
38574,0.4643159,5
38620,1.6405889,5
38630,1.1498847,5
38634,0.0,5
38662,2.2075288,5
38693,3.2393036,5
38729,0.0,5
38737,0.0,5
38741,0.0,5
38786,0.0,5
38839,0.0,5
38898,0.6324045,5
38967,0.0,5
38982,1.715148,5
39002,0.0,5
39021,0.0,5
39028,0.0,5
39100,0.0,5
39129,0.0,5
39177,0.0,5
39179,0.0,5
39223,0.0,5
39276,0.0,5
39412,0.0,5
39436,0.4203125,5
39510,0.0,5
39549,0.0,5
39568,4.227423,5
39594,0.23279186,5
39623,0.0,5
39641,0.33078453,5
39687,0.53414404,5
39704,2.0135882,5
39708,0.0,5
39718,0.0,5
39733,0.0,5
39762,0.0,5
39766,0.8189214,5
39781,0.0,5
39791,0.0,5
39827,0.0,5
39845,0.5824103,5
40232,0.23697843,5
40374,0.0,5
40417,0.0,5
40455,0.0,5
40505,0.0,5
40508,0.0,5
40512,0.0,5
40566,0.0,5
40602,1.8740251,5
40610,0.0,5
40700,0.0,5
40754,0.0,5
40804,2.1066077,5
40860,0.3087969,5
40987,0.0,5
40992,0.0,5
41005,2.1689568,5
41020,0.13085487,5
41078,1.6115273,5
41116,0.0,5
41117,3.9010592,5
41121,0.0,5
41146,0.4734022,5
41206,0.0,5
41238,0.0,5
41271,0.0,5
41288,0.0,5
41303,0.0,5
41313,1.3363284,5
41329,0.28574404,5
41333,0.36178163,5
41371,0.5427633,5
87,0.0,6
118,0.9225407,6
165,1.0579861,6
199,0.0,6
306,0.0,6
368,2.2460961,6
410,1.3546003,6
464,0.0,6
484,0.7922585,6
497,0.74839205,6
560,1.2237375,6
718,0.98215854,6
730,0.7942062,6
737,0.0,6
756,0.0,6
757,0.0,6
782,0.0,6
835,0.0,6
845,0.0,6
857,1.160059,6
975,0.0,6
1016,0.005936264,6
1061,0.36854905,6
1073,0.0,6
1097,0.12735458,6
1205,0.0,6
1217,0.25803116,6
1267,0.56330365,6
1320,0.0,6
1340,0.0,6
1416,0.0,6
1493,0.0,6
1501,0.9173185,6
1551,0.71385473,6
1562,0.0,6
1620,0.46525323,6
1639,1.0048814,6
1681,0.0,6
1728,0.010845535,6
1747,0.0,6
1827,0.0,6
2059,0.7165757,6
2070,0.0,6
2152,0.0,6
2166,0.0,6
2220,1.2423096,6
2233,0.0,6
2249,0.0,6
2304,0.580145,6
2305,0.75055164,6
2308,2.582545,6
2345,0.7795121,6
2388,0.60441375,6
2423,0.0,6
2476,0.048542418,6
2480,0.22747259,6
2488,1.4290746,6
2532,0.0,6
2578,0.24400122,6
2621,0.0,6
2625,0.0,6
2657,0.0,6
2712,1.9893262,6
2739,0.55994785,6
2767,0.0,6
2787,0.0,6
2831,0.0,6
2836,0.0,6
2852,0.107778415,6
2871,0.0,6
2965,0.0,6
2967,0.0,6
3017,0.0,6
3024,0.0,6
3029,0.027929544,6
3064,0.5337956,6
3095,0.0,6
3099,0.0,6
3202,0.0,6
3215,0.06231465,6
3257,0.0,6
3259,0.33259836,6
3266,0.0,6
3270,0.0,6
3278,0.6891605,6
3288,2.3125393,6
3340,0.046229426,6
3351,0.0,6
3377,0.0,6
3442,0.0003096284,6
3516,0.0,6
3529,1.8062379,6
3541,0.0,6
3559,0.0,6
3693,0.0,6
3697,0.0,6
3781,0.46852538,6
3783,0.0,6
3850,0.0,6
3856,0.0,6
3881,0.21895075,6
3911,0.19329737,6
3912,0.0,6
3926,0.0,6
3977,0.52949953,6
4045,0.0,6
4050,0.0,6
4102,0.0,6
4108,0.0,6
4206,0.0,6
4209,0.0,6
4250,0.87181324,6
4386,0.8910472,6
4431,0.0,6
4451,1.8631521,6
4464,0.0,6
4679,0.0,6
4788,0.0,6
4792,0.0,6
4827,0.48593467,6
4858,0.0,6
4879,0.0,6
4953,0.0,6
4996,0.0,6
5009,0.5129964,6
5016,0.0,6
5117,0.0,6
5175,0.0,6
5193,2.190935,6
5199,0.0,6
5205,0.0,6
5214,0.0,6
5243,0.0,6
5261,0.0,6
5272,0.0,6
5279,0.46031156,6
5380,0.0,6
5428,0.0,6
5566,1.0085465,6
5578,0.0,6
5629,0.0,6
5775,0.0,6
5784,0.0,6
5812,0.9923697,6
5874,0.1574634,6
5920,0.0,6
5937,1.9304736,6
5994,0.0,6
6120,1.15313,6
6178,0.0,6
6188,0.08327403,6
6332,1.713294,6
6345,0.0,6
6413,0.9702016,6
6435,0.0,6
6490,0.0,6
6499,0.0,6
6522,0.0,6
6528,0.56409353,6
6567,0.0,6
6728,0.1910821,6
6731,0.0,6
6793,0.06229995,6
6796,0.0,6
6953,0.2865838,6
6959,0.0,6
6960,0.42052332,6
6966,0.3708864,6
7012,0.0,6
7045,0.0,6
7088,0.0,6
7111,0.0,6
7174,0.0,6
7278,0.0,6
7279,0.0,6
7281,0.0,6
7315,0.36856404,6
7349,0.0,6
7375,0.0,6
7383,0.04732559,6
7393,0.0,6
7421,0.0,6
7479,0.0,6
7533,0.0,6
7537,0.0,6
7552,1.5959113,6
7555,0.0,6
7701,1.1662138,6
7716,0.0,6
7732,0.0,6
7799,0.0,6
7837,0.0,6
7868,0.0,6
7903,0.014329376,6
7904,0.0,6
7925,0.70593655,6
8021,0.2925068,6
8041,0.85749465,6
8068,1.2940671,6
8070,1.3464022,6
8074,0.0,6
8104,0.0,6
8105,1.4548024,6
8201,0.0,6
8246,0.0,6
8315,1.5219288,6
8316,0.23337466,6
8377,0.7351538,6
8500,0.5447615,6
8543,0.0,6
8546,1.6156942,6
8585,0.0,6
8607,0.74119943,6
8636,0.0,6
8639,2.6020515,6
8685,0.36609903,6
8855,1.1844232,6
8875,0.0,6
8937,0.0,6
9009,0.0,6
9040,1.2570873,6
9096,0.0,6
9146,0.0,6
9241,1.0539426,6
9291,0.0,6
9364,1.364107,6
9413,0.04046218,6
9448,2.005456,6
9470,0.5225104,6
9637,0.47632885,6
9638,0.17750217,6
9780,0.0,6
9796,0.0,6
9818,0.0,6
9833,0.0,6
9838,1.0188446,6
9859,0.20158264,6
9930,0.0,6
9960,0.0,6
9991,0.33858153,6
9998,0.0,6
10023,0.0,6
10049,0.084968984,6
10117,0.57512355,6
10153,1.1629064,6
10312,0.0,6
10361,1.0775108,6
10414,0.024540003,6
10438,0.37150487,6
10506,0.0,6
10528,0.5747271,6
10583,0.0,6
10599,0.0,6
10668,1.8224596,6
10670,0.0,6
10674,0.0,6
10739,1.7277013,6
10765,0.0,6
10772,0.0,6
10808,0.0,6
10821,1.9026793,6
10830,0.9048071,6
10871,0.95243824,6
10924,1.0846344,6
10947,0.121370524,6
10959,0.0,6
10999,0.0,6
11003,0.2906438,6
11023,0.0,6
11129,0.0,6
11210,0.0,6
11226,0.292289,6
11230,0.0,6
11261,0.0,6
11271,0.0,6
11312,0.121590994,6
11317,0.0,6
11360,0.70752746,6
11386,0.9649435,6
11424,0.83081895,6
11471,0.0,6
11483,0.0,6
11524,0.0,6
11556,0.0,6
11589,0.0,6
11709,0.0,6
11728,1.8435086,6
11745,0.0,6
11801,0.1697085,6
11837,0.0,6
11851,0.0,6
11859,0.90446615,6
11874,0.0,6
11936,0.0,6
11947,0.0,6
12019,0.07892941,6
12033,0.6302818,6
12053,0.0,6
12098,0.0,6
12182,0.0,6
12186,0.2565621,6
12326,0.0,6
12382,0.30227068,6
12410,0.0,6
12455,0.0,6
12473,1.9756972,6
12504,0.0,6
12533,0.0,6
12608,0.0,6
12635,0.0,6
12658,0.0,6
12700,0.8136696,6
12752,0.0,6
12811,1.2575364,6
12874,2.0791476,6
12935,0.3742764,6
12947,0.0,6
12960,0.0,6
12982,0.0,6
12992,3.4480271,6
12996,1.4528891,6
13016,0.5964396,6
13085,0.0,6
13161,0.0,6
13213,0.0,6
13214,1.0489005,6
13266,0.0,6
13289,3.5723763,6
13336,0.0,6
13353,0.0,6
13458,0.0,6
13460,0.8988358,6
13585,0.33938694,6
13610,0.056623507,6
13666,3.3886156,6
13726,0.9160906,6
13736,0.09819888,6
13745,0.240104,6
13756,0.0,6
13788,0.0,6
13844,0.0,6
13856,1.5048827,6
13870,0.15595444,6
13872,0.0,6
13878,0.0,6
13949,0.0,6
14013,0.37497082,6
14034,1.2100301,6
14168,2.6824603,6
14175,0.0,6
14181,1.0945337,6
14282,1.7424631,6
14302,0.0,6
14406,0.77574295,6
14488,1.4492847,6
14528,0.0,6
14548,0.0,6
14557,0.4077623,6
14561,0.0,6
14568,0.0,6
14605,1.7840041,6
14642,0.0,6
14662,2.0206969,6
14759,0.0,6
14762,0.0,6
14892,0.0,6
14969,1.0491166,6
15087,0.28606597,6
15160,0.0,6
15237,0.0,6
15278,0.0,6
15320,0.014593954,6
15411,0.0,6
15461,0.0,6
15467,0.0,6
15496,0.0,6
15552,0.0,6
15594,0.0,6
15606,0.0,6
15661,0.5681535,6
15664,0.0,6
15685,0.0,6
15766,0.61983544,6
15783,0.0,6
15795,0.0,6
15848,0.0,6
15868,1.123942,6
15954,0.0,6
15968,0.0,6
15983,0.0,6
16005,0.30403817,6
16031,0.0,6
16179,0.98126113,6
16234,0.0,6
16260,0.31723997,6
16298,0.0,6
16370,0.0,6
16485,0.19631757,6
16521,1.6485693,6
16538,0.0,6
16552,0.0,6
16602,0.0,6
16661,0.0,6
16676,0.0,6
16709,0.0,6
16739,0.0,6
16783,0.0,6
16805,0.0,6
16846,0.0,6
16897,0.0,6
17021,0.0,6
17100,0.9018092,6
17113,1.1448312,6
17154,0.42477438,6
17176,0.0,6
17249,0.0,6
17319,1.7506225,6
17350,2.053307,6
17375,0.0,6
17394,0.0,6
17407,0.0,6
17433,0.0,6
17537,0.0,6
17539,0.5781423,6
17594,0.0,6
17664,1.9225585,6
17675,0.0,6
17714,0.0,6
17729,0.0,6
17801,0.0,6
17856,0.0,6
17860,0.0,6
17861,0.8998948,6
17888,0.0,6
17980,2.614321,6
18064,1.24526,6
18130,0.0,6
18143,0.0,6
18151,0.0,6
18213,0.0,6
18270,0.0,6
18273,0.0,6
18360,0.0,6
18536,0.07309744,6
18563,0.0,6
18787,0.30465758,6
18873,0.0,6
18902,0.0,6
18944,0.0,6
18969,0.79048544,6
18977,0.45403218,6
19021,2.1804976,6
19031,0.0,6
19118,0.0,6
19133,0.09970526,6
19135,0.0,6
19234,0.0,6
19236,0.20451102,6
19252,0.0,6
19253,0.0,6
19293,0.40664428,6
19318,0.7773796,6
19333,0.71219444,6
19375,0.0,6
19382,0.38860115,6
19405,1.2043959,6
19410,0.21761984,6
19430,2.581596,6
19610,0.10036486,6
19678,0.0,6
19708,2.6034746,6
19771,0.7217504,6
19773,1.6008277,6
19780,0.21289106,6
19801,0.6106058,6
19879,0.0,6
19960,0.95056754,6
19962,0.0,6
19991,0.0,6
19995,0.0,6
19999,0.0,6
20008,1.278513,6
20027,0.0,6
20037,1.0749818,6
20085,0.0,6
20134,1.62067,6
20146,0.0,6
20174,0.0,6
20195,0.0,6
20204,0.30422497,6
20209,0.0,6
20260,0.0,6
