,train_loss,test_loss,epoch,fold,iter
0,1.1802607774734497,1.1628766059875488,0,0,0
0,1.1564545631408691,1.1564486026763916,1,0,0
0,1.1518566608428955,1.1465678215026855,2,0,0
0,1.1441322565078735,1.1413739919662476,3,0,0
0,1.136728286743164,1.1346113681793213,4,0,0
0,1.1313133239746094,1.1287360191345215,5,0,0
0,1.1268279552459717,1.1266025304794312,6,0,0
0,1.1217950582504272,1.124577283859253,7,0,0
0,1.1163829565048218,1.1214535236358643,8,0,0
0,1.1110082864761353,1.115958333015442,9,0,0
0,1.106385350227356,1.1128000020980835,10,0,0
0,1.1018881797790527,1.1133174896240234,11,0,0
0,1.097557544708252,1.1157766580581665,12,0,0
0,1.0935420989990234,1.113702416419983,13,0,0
0,1.0881906747817993,1.11281418800354,14,0,0
0,1.0834813117980957,1.1129683256149292,15,0,0
0,1.1793941259384155,1.1638929843902588,0,1,0
0,1.1567491292953491,1.162469744682312,1,1,0
0,1.149945855140686,1.1509002447128296,2,1,0
0,1.144813060760498,1.1448386907577515,3,1,0
0,1.1379446983337402,1.1415666341781616,4,1,0
0,1.1320523023605347,1.133012294769287,5,1,0
0,1.129546046257019,1.1292260885238647,6,1,0
0,1.1238993406295776,1.1278878450393677,7,1,0
0,1.1167680025100708,1.1276814937591553,8,1,0
0,1.1125000715255737,1.1237844228744507,9,1,0
0,1.1083911657333374,1.1246933937072754,10,1,0
0,1.1028680801391602,1.1210997104644775,11,1,0
0,1.098188042640686,1.119346261024475,12,1,0
0,1.094461441040039,1.1160179376602173,13,1,0
0,1.090453028678894,1.125617504119873,14,1,0
0,1.085679054260254,1.1213617324829102,15,1,0
0,1.0805201530456543,1.1299594640731812,16,1,0
0,1.073451280593872,1.1281522512435913,17,1,0
0,1.0686572790145874,1.139884352684021,18,1,0
0,1.1793323755264282,1.163041114807129,0,2,0
0,1.1576991081237793,1.1544795036315918,1,2,0
0,1.149453043937683,1.1480894088745117,2,2,0
0,1.1428017616271973,1.143056035041809,3,2,0
0,1.1340445280075073,1.1417561769485474,4,2,0
0,1.1287342309951782,1.1394858360290527,5,2,0
0,1.1244648694992065,1.1349852085113525,6,2,0
0,1.1193546056747437,1.1285408735275269,7,2,0
0,1.1143296957015991,1.1256146430969238,8,2,0
0,1.1087263822555542,1.125087857246399,9,2,0
0,1.1036189794540405,1.1280144453048706,10,2,0
0,1.0995486974716187,1.124756097793579,11,2,0
0,1.094870924949646,1.1246336698532104,12,2,0
0,1.089370608329773,1.127589225769043,13,2,0
0,1.085159420967102,1.1320106983184814,14,2,0
0,1.0791767835617065,1.1335622072219849,15,2,0
0,1.0760451555252075,1.1363223791122437,16,2,0
0,1.0667189359664917,1.142333984375,17,2,0
0,1.180018424987793,1.162445068359375,0,3,0
0,1.1575372219085693,1.1541324853897095,1,3,0
0,1.1504240036010742,1.1477421522140503,2,3,0
0,1.142259955406189,1.1409211158752441,3,3,0
