,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,2.0032539829764488e-10,0.5575775161814758,0.12586692209287936,0.6006116448913227,0.1929232504323275,0,32
0,rop_any,8.77206089851974e-111,0.6253063315276274,0.5269618624110417,0.6355234810314805,0.5603019530684792,0,32
0,bpd_any,4.604327568130233e-139,0.6503407739737428,0.4299077857031753,0.6634436343521596,0.48077660414250734,0,32
0,ivh_any,2.2673211299065625e-136,0.6484716002335034,0.45294539812816087,0.6763467957798134,0.5418376408288268,0,32
0,nec_any,3.7084114091188397e-11,0.5598783367281498,0.1271002868057281,0.6019051147641784,0.1945804704129539,1,32
0,rop_any,2.412344116681696e-109,0.6244749209100758,0.5252362995058283,0.6350066889216349,0.5597762512221272,1,32
0,bpd_any,6.024104684003521e-137,0.6491753112185228,0.4269722461594289,0.662645550013316,0.4770991225796316,1,32
0,ivh_any,1.0520534449131298e-133,0.6469910234230817,0.45102293143259553,0.6750359287833496,0.5409724582847826,1,32
0,nec_any,1.358955380245038e-09,0.5548546055860293,0.1227895354896702,0.5935196127689075,0.18890040900161761,2,32
0,rop_any,1.4557958821491556e-92,0.6143385828819068,0.5193180983787691,0.624207030491729,0.5536913431735013,2,32
0,bpd_any,6.600487287963692e-108,0.632156299000791,0.416036745476184,0.6454764332020088,0.4651088245183696,2,32
0,ivh_any,3.7794169383422853e-109,0.6325847322611944,0.4374443050964074,0.6615742087951817,0.5298889626826558,2,32
0,nec_any,7.596837477395013e-11,0.5589106511822503,0.12669856669052743,0.6033844806312236,0.1957169769219429,3,32
0,rop_any,1.3329881249483014e-111,0.6257765547128928,0.5257493379244987,0.6359912369867246,0.5601779264016766,3,32
0,bpd_any,3.403191238133613e-134,0.647646361770128,0.4299840256119438,0.6604073746264163,0.47949371147302844,3,32
0,ivh_any,3.195699169111267e-129,0.6444680433026306,0.4458554270469832,0.6737737367457812,0.5375345375116608,3,32
0,nec_any,2.6863657244454717e-13,0.5661597876393937,0.1298696400133088,0.6086633981297689,0.19988867160592955,4,32
0,rop_any,2.767724494803684e-108,0.6238592589382449,0.5217199077617981,0.6343092815839978,0.5567911554938056,4,32
0,bpd_any,5.3189229181806266e-129,0.6447168606411071,0.4240421983698813,0.6580015705715767,0.47355372888968905,4,32
0,ivh_any,3.223302412620196e-128,0.6438970523389469,0.45100022915147064,0.6717903386394298,0.5403881546367947,4,32
