,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,2.8278335519945107e-12,0.563234110956209,0.13232291433017088,0.5962629811243672,0.19838756763602847,0,43
0,rop_any,2.4268999925714057e-82,0.6076997963163597,0.515107360005306,0.6163714201838091,0.5472319274559698,0,43
0,bpd_any,1.813646526249608e-98,0.6261329919638802,0.4091880372882142,0.6385893345289736,0.45874600859602394,0,43
0,ivh_any,3.6944339139694173e-110,0.6332078177765683,0.4429280806894832,0.6593327056443112,0.5256374053449819,0,43
0,nec_any,7.853301444660201e-17,0.575430160881002,0.1297801920107438,0.6125838498615485,0.19736076863936342,1,43
0,rop_any,4.672671077521664e-103,0.6207764593716143,0.5232233177405362,0.6312565514616657,0.5571513612891348,1,43
0,bpd_any,2.72979819373607e-128,0.644311624372974,0.4227647097254797,0.6581788328054663,0.47390798526398736,1,43
0,ivh_any,2.20820914689512e-142,0.651756630647343,0.46046481845524445,0.6806046897909548,0.5486238249531968,1,43
0,nec_any,1.5237713158853667e-11,0.5610580625804369,0.1301958685130804,0.5975999105532698,0.19731938222229278,2,43
0,rop_any,3.234498846290907e-106,0.6226491007583965,0.5273777909791963,0.6329225949764716,0.5612414496209563,2,43
0,bpd_any,2.7237859834351632e-129,0.6448823537380486,0.4232807492721749,0.6590081742539738,0.4752744632297108,2,43
0,ivh_any,4.1534248674796275e-139,0.6499762146207261,0.45876024674443594,0.6781511512041128,0.544424549808528,2,43
0,nec_any,1.9085632261429562e-16,0.57447306151639,0.13276105641564737,0.6106715004353693,0.20210577846433372,3,43
0,rop_any,1.7124954864785024e-105,0.6222226478873238,0.5260369349638034,0.6327229313828522,0.5607583347264605,3,43
0,bpd_any,1.0670514600784654e-131,0.6462456912576945,0.4247235093445775,0.6600597807816228,0.47539298249215434,3,43
0,ivh_any,8.693788217798068e-147,0.6541193865263629,0.4605649169804368,0.6829673166815372,0.548175106442732,3,43
0,nec_any,5.68049364778779e-15,0.5706999926892014,0.12891681895359972,0.6071265805350708,0.1955990691513031,4,43
0,rop_any,2.495396917388872e-96,0.6166897161430119,0.5198308911132683,0.6268336777402824,0.5531246902975143,4,43
0,bpd_any,4.080360476749876e-123,0.6413245492333249,0.41736326271301094,0.6540544883730944,0.4672992061026268,4,43
0,ivh_any,6.219339008558855e-139,0.6498802810457717,0.4550815810475076,0.6775952596251662,0.5398838447840968,4,43
