,train_loss,test_loss,epoch,fold,iter
0,1.1725858449935913,1.156526803970337,0,0,0
0,1.1553020477294922,1.151296854019165,1,0,0
0,1.1482024192810059,1.1408995389938354,2,0,0
0,1.1375716924667358,1.1324487924575806,3,0,0
0,1.1313632726669312,1.1289761066436768,4,0,0
0,1.1249674558639526,1.121712327003479,5,0,0
0,1.1160058975219727,1.1168837547302246,6,0,0
0,1.1099518537521362,1.1152030229568481,7,0,0
0,1.1043099164962769,1.117315411567688,8,0,0
0,1.0982136726379395,1.1167724132537842,9,0,0
0,1.092422604560852,1.1154580116271973,10,0,0
0,1.0845822095870972,1.1235512495040894,11,0,0
0,1.0811139345169067,1.1158391237258911,12,0,0
0,1.1723772287368774,1.1593742370605469,0,1,0
0,1.1549147367477417,1.1608927249908447,1,1,0
0,1.172263503074646,1.158064365386963,0,2,0
0,1.1549886465072632,1.1542130708694458,1,2,0
0,1.147936463356018,1.144968867301941,2,2,0
0,1.1373895406723022,1.1406424045562744,3,2,0
0,1.1298160552978516,1.1377609968185425,4,2,0
0,1.1235405206680298,1.1328449249267578,5,2,0
0,1.114983081817627,1.1269376277923584,6,2,0
0,1.1092796325683594,1.125616192817688,7,2,0
0,1.1025390625,1.1278733015060425,8,2,0
0,1.0973143577575684,1.1257179975509644,9,2,0
0,1.0900298357009888,1.1231030225753784,10,2,0
0,1.0821752548217773,1.128705620765686,11,2,0
0,1.0756115913391113,1.1359021663665771,12,2,0
0,1.0710445642471313,1.1343568563461304,13,2,0
0,1.0672831535339355,1.1439390182495117,14,2,0
0,1.0559353828430176,1.1388455629348755,15,2,0
0,1.1724973917007446,1.1573530435562134,0,3,0
0,1.1553698778152466,1.1511590480804443,1,3,0
0,1.1490199565887451,1.1406749486923218,2,3,0
0,1.1395834684371948,1.127317190170288,3,3,0
0,1.1321730613708496,1.12200129032135,4,3,0
0,1.1246486902236938,1.1178147792816162,5,3,0
0,1.1172823905944824,1.1154149770736694,6,3,0
0,1.1124237775802612,1.1130131483078003,7,3,0
0,1.1063934564590454,1.1144506931304932,8,3,0
0,1.1013468503952026,1.1082842350006104,9,3,0
0,1.0954936742782593,1.109156847000122,10,3,0
0,1.0882339477539062,1.1051878929138184,11,3,0
0,1.0814399719238281,1.1065952777862549,12,3,0
0,1.0731462240219116,1.1149135828018188,13,3,0
0,1.0669279098510742,1.1237419843673706,14,3,0
0,1.058506727218628,1.114128828048706,15,3,0
0,1.0521197319030762,1.1216232776641846,16,3,0
0,1.172390103340149,1.1580777168273926,0,4,0
0,1.1554216146469116,1.1544710397720337,1,4,0
0,1.1471503973007202,1.1448860168457031,2,4,0
0,1.134961724281311,1.1403625011444092,3,4,0
0,1.1278976202011108,1.1419780254364014,4,4,0
0,1.1237012147903442,1.1381253004074097,5,4,0
0,1.1148194074630737,1.1324058771133423,6,4,0
0,1.1090871095657349,1.1311333179473877,7,4,0
0,1.1030845642089844,1.1343859434127808,8,4,0
0,1.0991429090499878,1.131648063659668,9,4,0
0,1.0931141376495361,1.1276018619537354,10,4,0
0,1.0881924629211426,1.1293448209762573,11,4,0
0,1.080185890197754,1.134533166885376,12,4,0
0,1.073602318763733,1.137798547744751,13,4,0
0,1.067421555519104,1.1368067264556885,14,4,0
0,1.059369444847107,1.1446254253387451,15,4,0
0,1.1718449592590332,1.1571592092514038,0,0,1
0,1.1551064252853394,1.1534602642059326,1,0,1
0,1.148112416267395,1.143892526626587,2,0,1
0,1.1380276679992676,1.1371651887893677,3,0,1
0,1.1292697191238403,1.1364487409591675,4,0,1
0,1.122233510017395,1.1331781148910522,5,0,1
0,1.1146680116653442,1.1290888786315918,6,0,1
0,1.1091430187225342,1.1274925470352173,7,0,1
0,1.1017268896102905,1.1288294792175293,8,0,1
0,1.0962395668029785,1.128603219985962,9,0,1
0,1.0896390676498413,1.1261086463928223,10,0,1
0,1.0835530757904053,1.1282120943069458,11,0,1
0,1.077114224433899,1.1329975128173828,12,0,1
0,1.0683304071426392,1.1348315477371216,13,0,1
0,1.0599050521850586,1.145185112953186,14,0,1
0,1.05363130569458,1.1499829292297363,15,0,1
0,1.1723570823669434,1.1583900451660156,0,1,1
0,1.1559900045394897,1.1559149026870728,1,1,1
0,1.1498020887374878,1.1442431211471558,2,1,1
0,1.1394785642623901,1.1342030763626099,3,1,1
0,1.131134033203125,1.1311635971069336,4,1,1
0,1.1263290643692017,1.1283506155014038,5,1,1
0,1.118174433708191,1.124452829360962,6,1,1
0,1.1127442121505737,1.1231862306594849,7,1,1
0,1.1058740615844727,1.1211574077606201,8,1,1
0,1.1001571416854858,1.1185017824172974,9,1,1
0,1.092650294303894,1.1214089393615723,10,1,1
0,1.086413025856018,1.1187852621078491,11,1,1
0,1.0796470642089844,1.1233761310577393,12,1,1
0,1.071022391319275,1.1327385902404785,13,1,1
0,1.0619702339172363,1.1343196630477905,14,1,1
0,1.1721938848495483,1.1583327054977417,0,2,1
0,1.1553806066513062,1.154797911643982,1,2,1
0,1.1481791734695435,1.1425474882125854,2,2,1
0,1.1381374597549438,1.1331329345703125,3,2,1
0,1.1291204690933228,1.1296277046203613,4,2,1
0,1.1264060735702515,1.1254507303237915,5,2,1
0,1.1161290407180786,1.1224361658096313,6,2,1
0,1.1108628511428833,1.12220299243927,7,2,1
0,1.105791687965393,1.1239794492721558,8,2,1
0,1.1016350984573364,1.123908281326294,9,2,1
0,1.0943411588668823,1.1201821565628052,10,2,1
0,1.0878100395202637,1.120829701423645,11,2,1
0,1.0826798677444458,1.118657112121582,12,2,1
0,1.0754907131195068,1.12651526927948,13,2,1
0,1.0672540664672852,1.129022240638733,14,2,1
0,1.059558391571045,1.1346604824066162,15,2,1
0,1.0522226095199585,1.134987711906433,16,2,1
0,1.045586109161377,1.1376428604125977,17,2,1
0,1.1725913286209106,1.1583266258239746,0,3,1
0,1.1561212539672852,1.1539150476455688,1,3,1
0,1.1486362218856812,1.1455957889556885,2,3,1
0,1.140051007270813,1.1380062103271484,3,3,1
0,1.1314529180526733,1.1357676982879639,4,3,1
0,1.1261582374572754,1.131511926651001,5,3,1
0,1.1193381547927856,1.126253604888916,6,3,1
0,1.1138811111450195,1.1216850280761719,7,3,1
0,1.1090764999389648,1.1160337924957275,8,3,1
0,1.1028141975402832,1.1139007806777954,9,3,1
0,1.0994431972503662,1.1109322309494019,10,3,1
0,1.0932728052139282,1.1099858283996582,11,3,1
0,1.0872060060501099,1.1150411367416382,12,3,1
0,1.0806747674942017,1.1138837337493896,13,3,1
0,1.0736926794052124,1.1152966022491455,14,3,1
0,1.0646982192993164,1.1230067014694214,15,3,1
0,1.0574015378952026,1.1273584365844727,16,3,1
0,1.1720499992370605,1.157193899154663,0,4,1
0,1.1550849676132202,1.1517053842544556,1,4,1
0,1.1463618278503418,1.1418886184692383,2,4,1
0,1.135679841041565,1.1377830505371094,3,4,1
0,1.1284773349761963,1.1360362768173218,4,4,1
0,1.1222065687179565,1.1285518407821655,5,4,1
0,1.113789677619934,1.1241304874420166,6,4,1
0,1.1065235137939453,1.1237314939498901,7,4,1
0,1.1006717681884766,1.1300355195999146,8,4,1
0,1.0958486795425415,1.1292473077774048,9,4,1
0,1.089736819267273,1.1239733695983887,10,4,1
0,1.0817872285842896,1.1306201219558716,11,4,1
0,1.0751997232437134,1.1363483667373657,12,4,1
0,1.1728039979934692,1.1569586992263794,0,0,2
0,1.1553882360458374,1.1533324718475342,1,0,2
0,1.1481467485427856,1.142846941947937,2,0,2
0,1.1386241912841797,1.135606288909912,3,0,2
0,1.1309661865234375,1.1334071159362793,4,0,2
0,1.1268696784973145,1.127697229385376,5,0,2
0,1.1183451414108276,1.1215548515319824,6,0,2
0,1.1134395599365234,1.1173137426376343,7,0,2
0,1.108524203300476,1.1151278018951416,8,0,2
0,1.102408528327942,1.114620327949524,9,0,2
0,1.0989686250686646,1.1120108366012573,10,0,2
0,1.0920308828353882,1.1096080541610718,11,0,2
0,1.0855588912963867,1.1097919940948486,12,0,2
0,1.0796453952789307,1.1100102663040161,13,0,2
0,1.0699516534805298,1.1127220392227173,14,0,2
0,1.0663739442825317,1.1196489334106445,15,0,2
0,1.056304931640625,1.1323555707931519,16,0,2
0,1.1719597578048706,1.1575441360473633,0,1,2
0,1.1561411619186401,1.1536006927490234,1,1,2
0,1.1488746404647827,1.1444091796875,2,1,2
0,1.1396287679672241,1.1377110481262207,3,1,2
0,1.1310629844665527,1.1365094184875488,4,1,2
0,1.1244269609451294,1.1317929029464722,5,1,2
0,1.1173663139343262,1.1271966695785522,6,1,2
0,1.111788272857666,1.125362515449524,7,1,2
0,1.1059808731079102,1.1236357688903809,8,1,2
0,1.1011123657226562,1.1233747005462646,9,1,2
0,1.0959614515304565,1.124745488166809,10,1,2
0,1.090710997581482,1.123077392578125,11,1,2
0,1.0840777158737183,1.1249710321426392,12,1,2
0,1.0764988660812378,1.1285141706466675,13,1,2
0,1.069320559501648,1.1287060976028442,14,1,2
0,1.060859203338623,1.1422128677368164,15,1,2
0,1.0589011907577515,1.154581069946289,16,1,2
0,1.1734153032302856,1.1581547260284424,0,2,2
0,1.155076026916504,1.154609203338623,1,2,2
0,1.1495952606201172,1.1459404230117798,2,2,2
0,1.139697551727295,1.136895775794983,3,2,2
0,1.1292757987976074,1.1352487802505493,4,2,2
0,1.1242709159851074,1.1376135349273682,5,2,2
0,1.118026614189148,1.1301851272583008,6,2,2
0,1.1124998331069946,1.1302993297576904,7,2,2
0,1.1063719987869263,1.129657506942749,8,2,2
0,1.1008487939834595,1.131474256515503,9,2,2
0,1.094719409942627,1.1331355571746826,10,2,2
0,1.0878556966781616,1.1296367645263672,11,2,2
0,1.0818003416061401,1.134765863418579,12,2,2
0,1.0731066465377808,1.1385552883148193,13,2,2
0,1.0642987489700317,1.1451531648635864,14,2,2
0,1.0610755681991577,1.1510683298110962,15,2,2
0,1.049180507659912,1.1885886192321777,16,2,2
0,1.1723623275756836,1.1585447788238525,0,3,2
0,1.1556843519210815,1.1556874513626099,1,3,2
0,1.1485105752944946,1.1456048488616943,2,3,2
0,1.138062834739685,1.1384822130203247,3,3,2
