,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter
0,nec_any,3.025057645445247e-42,0.6129020126250204,0.14839143701853974,0.6844226352791654,0.25297851652672054,0
0,rop_any,5.290895031857648e-234,0.6724781316454153,0.5658951511537544,0.6894884189044171,0.608019562416409,0
0,bpd_any,1.6550282761276617e-262,0.6933089873222411,0.46549969396631985,0.7150802645283109,0.5257862101752119,0
0,ivh_any,1.4759346187663058e-144,0.6427764939991647,0.463457311939216,0.697772724677714,0.5912264709222572,0
0,nec_any,4.1882923306967616e-42,0.6127048833142046,0.14808630425457542,0.6842622087083826,0.2525899882658635,1
0,rop_any,3.1899157109712205e-234,0.6725598381949701,0.5660183367620959,0.6894728802625131,0.608015885604211,1
0,bpd_any,4.3294485995955967e-262,0.6931538861738693,0.46772041841490386,0.7150557567518558,0.5282452340599767,1
0,ivh_any,1.955079072190706e-145,0.6432154980426035,0.4643531654572938,0.6983378419611708,0.5927678955539535,1
0,nec_any,3.419350222906731e-42,0.6128278201344483,0.1479278046823631,0.684464815753276,0.25251816452638165,2
0,rop_any,3.5580562490964465e-234,0.6725422048846488,0.5660348102458181,0.6895103777037547,0.6081182690487996,2
0,bpd_any,6.224384276945097e-262,0.6930953006771137,0.4664418495643181,0.7149005591921913,0.5268205505807618,2
0,ivh_any,1.0838805725456862e-144,0.6428436310644159,0.464322176294235,0.6978332016816154,0.5925608028660895,2
0,nec_any,8.914082469709891e-42,0.612245928294256,0.1471544137285938,0.6836537842772912,0.2510767397310651,3
0,rop_any,2.019360200864471e-234,0.6726336430252771,0.5657539221831646,0.6895656779003914,0.6078187611190209,3
0,bpd_any,3.823690601860975e-262,0.69317393674224,0.46693333943995274,0.7149363754257975,0.5270957736040838,3
0,ivh_any,1.7111945292421338e-143,0.6422425053882829,0.46339065806828705,0.6974967681089115,0.5924048183178057,3
0,nec_any,2.0444700613584296e-42,0.6131389367109362,0.14834936289255996,0.6845237377028082,0.25275304329693016,4
0,rop_any,8.575155076780345e-235,0.6727717983481248,0.5658521862275703,0.6897173114737828,0.6079479719540806,4
0,bpd_any,1.0658816449350717e-261,0.6930084614018805,0.46622903455009623,0.7148965204574946,0.5268420743109711,4
0,ivh_any,2.6408616019932436e-144,0.6426498891418925,0.4644236612384778,0.6975939748131825,0.5936567090343003,4
0,nec_any,6.230482452475924e-42,0.6124637918784501,0.14710754852926858,0.6839398976004891,0.25100205650146346,5
0,rop_any,7.34751377657608e-235,0.6727967095577532,0.5663398038300481,0.6896965312540708,0.6083861817707654,5
0,bpd_any,1.699539298611368e-262,0.6933047073865333,0.4663734628700902,0.715128233681777,0.5268385086091726,5
0,ivh_any,4.3068953178329994e-144,0.6425433697401155,0.4639832610148484,0.6976289103624362,0.592320636810338,5
0,nec_any,2.5523146313488547e-42,0.6130048300267803,0.148607344695378,0.684224502682658,0.25330780682724346,6
0,rop_any,4.7066305851610506e-234,0.672497026458283,0.5661222855571961,0.6894364528475104,0.6081814896651861,6
0,bpd_any,3.8291411549879832e-261,0.6928018459548793,0.4664053872411408,0.7146591897204069,0.5273198530427265,6
0,ivh_any,1.7144086423014866e-143,0.6422420879076837,0.46456315517557256,0.6970373041512705,0.5934209836340902,6
0,nec_any,3.5236823290764026e-42,0.6128096135978576,0.14819942468366445,0.6840950956023713,0.25256164713322093,7
0,rop_any,1.098503252364532e-234,0.6727318600092602,0.5661450293698858,0.6896518847969431,0.6081587670314884,7
0,bpd_any,4.853695726340865e-263,0.6935066552224907,0.46649912701868546,0.7154210235894048,0.5270496188622771,7
0,ivh_any,4.831653130137201e-144,0.6425183209041628,0.462774731401111,0.6977530293334434,0.5923399637685751,7
0,nec_any,2.5549045567704892e-42,0.6130042151718862,0.14811849480697323,0.6844133344594866,0.252667479991028,8
0,rop_any,3.0068278045312765e-234,0.6725693757087288,0.5653753317757853,0.6895077879301041,0.6074707267560386,8
0,bpd_any,1.0483348950171618e-262,0.6933825836080014,0.46646913275967816,0.7153131342993473,0.5269297305899248,8
0,ivh_any,3.144230966956272e-144,0.6426118984073641,0.46224221197749615,0.6977063410864315,0.5916000560889739,8
0,nec_any,5.584678118105423e-42,0.612530264524239,0.14826194270683205,0.6841500458505273,0.25303136495814166,9
0,rop_any,7.180980778977581e-234,0.6724287805567801,0.5664658709930421,0.6893813542500201,0.6086420197676669,9
0,bpd_any,3.3606695509836046e-261,0.6928229354931502,0.46522255820798597,0.7146888927783128,0.5257654093027399,9
0,ivh_any,2.4616392811524825e-144,0.6426651813016191,0.46442911654011576,0.6976621323965795,0.5933611555860058,9
