,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,7.121695719608729e-14,0.5677560842493546,0.12667512188365782,0.6081418189771503,0.19551673063147457,0,39
0,rop_any,1.713008730839901e-114,0.6274240693391115,0.5310529541564974,0.6369087715238406,0.5641265395335272,0,39
0,bpd_any,4.734018854573394e-130,0.6453141687204105,0.4257054424689129,0.6581895059648637,0.4768435384272211,0,39
0,ivh_any,1.0252037342853434e-142,0.6519366563352373,0.4611188199639145,0.6799962903819283,0.5486093273887739,0,39
0,nec_any,1.0451197586072258e-15,0.5726061839223231,0.13146556783782531,0.6119923098509016,0.20120259025113912,1,39
0,rop_any,3.1388866595445306e-113,0.6267069469122427,0.530769808113189,0.6369487042425646,0.5650273731996116,1,39
0,bpd_any,1.0718567693241674e-128,0.6445433860077765,0.4245279911041922,0.6576549701160778,0.4735449512100798,1,39
0,ivh_any,2.6280535722125453e-139,0.6500848959925576,0.45787038706848804,0.6773864057227923,0.5455640607788153,1,39
0,nec_any,5.281989625094338e-12,0.5624353971500914,0.1261281441631928,0.6013934655397961,0.19204967100620957,2,39
0,rop_any,3.4557200700913255e-111,0.6255390335861322,0.5288937008997053,0.6354616503420003,0.5623347628241799,2,39
0,bpd_any,8.644994488940787e-134,0.6474200862037619,0.42570551082951646,0.6606145309474493,0.4769885873124407,2,39
0,ivh_any,6.115033361768097e-141,0.6509749365309457,0.4588783734247316,0.6787077943264288,0.5474134410214189,2,39
0,nec_any,2.0646666349166188e-14,0.5692127246984838,0.13025838466080986,0.612193165217499,0.2003860055734834,3,39
0,rop_any,5.206796310411739e-108,0.6236993109425786,0.5282056858727585,0.6337708592515101,0.5620992378016353,3,39
0,bpd_any,3.749386026199552e-123,0.641345978569238,0.422305455077686,0.6550130628382029,0.4739349401094447,3,39
0,ivh_any,3.1463883441107707e-142,0.6516734842751296,0.4590100525376436,0.6784865399584588,0.5464502293197808,3,39
0,nec_any,3.806603999074721e-17,0.5762020473131728,0.1296787288337064,0.6161416657725433,0.19926596475023586,4,39
0,rop_any,9.0569153947984e-114,0.6270139284940413,0.5319137667709251,0.6366496295991715,0.5658915134872531,4,39
0,bpd_any,9.124970979919511e-129,0.6445832540791196,0.42408573475252453,0.6577300287630095,0.4754659773905848,4,39
0,ivh_any,1.0688036518457399e-143,0.6524658967864282,0.4607007840405917,0.6807134130650704,0.5484108825158043,4,39
