,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,2.9872101601266263e-16,0.5739856447762535,0.13160782239904573,0.5994464903248969,0.19383085452540877,0,10
0,rop_any,2.2029755821823774e-74,0.6022350422535211,0.508380149499031,0.6116736647736236,0.5420220114525982,0,10
0,bpd_any,1.408327347584186e-91,0.6215487183078541,0.4059897045115597,0.6311989571168166,0.45410528995850447,0,10
0,ivh_any,1.4135327588698657e-57,0.5955375263221317,0.3955975484221095,0.617331401766668,0.472874229625316,0,10
0,nec_any,1.6671637358630785e-12,0.5639020808994164,0.1282661050323799,0.5872419637219743,0.1879385931331003,1,10
0,rop_any,1.9981181552676112e-71,0.600128502708559,0.5089817497278332,0.6097191035410644,0.5422783262812291,1,10
0,bpd_any,1.7136487143259998e-87,0.6187475357253965,0.4042966967215182,0.6276228018605119,0.451778731483189,1,10
0,ivh_any,4.485775994828668e-55,0.5933701644178134,0.3932912464267305,0.6148836751152166,0.47104914391503294,1,10
0,nec_any,3.710398332344813e-12,0.5628880695003613,0.12499037382911074,0.5891425132983663,0.18298376218024037,2,10
0,rop_any,5.081579162155875e-74,0.6019788342361864,0.5085334108288896,0.6116959261168204,0.5421235989866844,2,10
0,bpd_any,1.0350034378003135e-92,0.6223148071641004,0.40816695854365026,0.6314871786247019,0.45516950486719876,2,10
0,ivh_any,4.79719624013853e-53,0.59157471505423,0.39311236197644117,0.6138184124918934,0.47085787568485615,2,10
0,nec_any,2.3766906539271153e-11,0.560471208120343,0.12349028533396236,0.5862651553917705,0.1814927017169741,3,10
0,rop_any,1.553049282267626e-74,0.6023420151679306,0.5110421210215955,0.6115027841022644,0.5434668548989013,3,10
0,bpd_any,1.8913436308498437e-86,0.6180218694889273,0.4067940891955326,0.6265981554562762,0.4531141844920227,3,10
0,ivh_any,2.376353593410349e-52,0.5909517477564469,0.39202337526909936,0.6119390029364302,0.47020780990414335,3,10
0,nec_any,4.170311021908218e-12,0.5627386414798793,0.12411605435592075,0.5899000249666767,0.18261342828287008,4,10
0,rop_any,6.219720771256309e-72,0.6004926197183098,0.5087357958659942,0.6095198415696159,0.5411218695516766,4,10
0,bpd_any,6.749520043057344e-87,0.6183338029830427,0.4043915363203822,0.6286077357950414,0.45245557134820663,4,10
0,ivh_any,2.4015071020391148e-54,0.5927294053726112,0.39163222338062326,0.6133799370387027,0.46854830004672005,4,10
