,train_loss,test_loss,epoch,fold,iter
0,1.173319935798645,1.1587504148483276,0,0,0
0,1.1559696197509766,1.1546695232391357,1,0,0
0,1.1502002477645874,1.1460820436477661,2,0,0
0,1.140729546546936,1.1413017511367798,3,0,0
0,1.1340383291244507,1.137634038925171,4,0,0
0,1.1285299062728882,1.133307695388794,5,0,0
0,1.1211190223693848,1.1303609609603882,6,0,0
0,1.1145710945129395,1.1238988637924194,7,0,0
0,1.109114170074463,1.1213960647583008,8,0,0
0,1.1028844118118286,1.1226768493652344,9,0,0
0,1.0984770059585571,1.125082015991211,10,0,0
0,1.0946863889694214,1.1245110034942627,11,0,0
0,1.0889698266983032,1.1258620023727417,12,0,0
0,1.083981990814209,1.1311074495315552,13,0,0
0,1.1730937957763672,1.1598834991455078,0,1,0
0,1.1565356254577637,1.1546096801757812,1,1,0
0,1.148964762687683,1.1471723318099976,2,1,0
0,1.1410346031188965,1.1415557861328125,3,1,0
0,1.1339627504348755,1.1358171701431274,4,1,0
0,1.1292392015457153,1.1306297779083252,5,1,0
0,1.1219242811203003,1.1255378723144531,6,1,0
0,1.1159658432006836,1.1223485469818115,7,1,0
0,1.1101688146591187,1.1198809146881104,8,1,0
0,1.105225920677185,1.1191926002502441,9,1,0
0,1.1004459857940674,1.1161222457885742,10,1,0
0,1.0961097478866577,1.1170165538787842,11,1,0
0,1.0901215076446533,1.1166975498199463,12,1,0
0,1.0852948427200317,1.1166571378707886,13,1,0
0,1.078830361366272,1.118701457977295,14,1,0
0,1.0737086534500122,1.1314198970794678,15,1,0
0,1.1729083061218262,1.1604959964752197,0,2,0
0,1.1562533378601074,1.1559808254241943,1,2,0
0,1.1507568359375,1.1473819017410278,2,2,0
0,1.14272940158844,1.138466477394104,3,2,0
0,1.1354737281799316,1.1306438446044922,4,2,0
0,1.1307166814804077,1.126927137374878,5,2,0
0,1.1236556768417358,1.1211098432540894,6,2,0
0,1.1171321868896484,1.1189203262329102,7,2,0
0,1.1136800050735474,1.1154085397720337,8,2,0
0,1.1067742109298706,1.1118860244750977,9,2,0
0,1.1032637357711792,1.1130609512329102,10,2,0
0,1.099358081817627,1.1107369661331177,11,2,0
0,1.093877911567688,1.1117020845413208,12,2,0
0,1.0895169973373413,1.1098092794418335,13,2,0
0,1.0838894844055176,1.1108232736587524,14,2,0
0,1.0773165225982666,1.1117053031921387,15,2,0
0,1.0729970932006836,1.113875150680542,16,2,0
0,1.0707932710647583,1.1153782606124878,17,2,0
0,1.0626083612442017,1.1203913688659668,18,2,0
0,1.172694444656372,1.1590877771377563,0,3,0
0,1.1556323766708374,1.1511386632919312,1,3,0
0,1.1504944562911987,1.1429331302642822,2,3,0
