,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,7.585726357715502e-11,0.558912641746253,0.12368260203684496,0.600840807001399,0.190516355642492,0,35
0,rop_any,1.9583054652530302e-113,0.6268235579631636,0.5277808003347029,0.6364312427624337,0.5617062844120626,0,35
0,bpd_any,1.1545461058644438e-134,0.6479083066839803,0.42673032744242184,0.6610681402218427,0.47755076673217,0,35
0,ivh_any,5.083733358892391e-147,0.6542433770762063,0.46203830581646765,0.6822515968793513,0.5498674884527615,0,35
0,nec_any,6.073404905400806e-14,0.5679450973494373,0.12684349705472603,0.6118269185137193,0.19637910141695278,1,35
0,rop_any,4.301254829555073e-112,0.6260580021668473,0.5268413176896775,0.6353672117572021,0.5599247052238673,1,35
0,bpd_any,4.760561885718724e-140,0.650880329794707,0.42482570717627033,0.6638943327648992,0.4750005718315863,1,35
0,ivh_any,8.211165637755903e-150,0.6557211954761752,0.4645915448441984,0.6842106700319777,0.5537250913943946,1,35
0,nec_any,6.649695283825289e-16,0.5731071274496605,0.1321414303894619,0.6169520510847093,0.2032274061130427,2,35
0,rop_any,8.236692314847693e-117,0.6287298461538462,0.5279432656399239,0.6391481785000177,0.5614638952265525,2,35
0,bpd_any,5.456205701269543e-144,0.6530189062197598,0.42728982458874154,0.6670136213540072,0.47853185516092545,2,35
0,ivh_any,3.083859230763524e-146,0.6538264039304353,0.4600071554348183,0.6832294800602517,0.55061553922233,2,35
0,nec_any,1.6005275629289643e-15,0.5721308915265672,0.13009332648227528,0.6130712545858213,0.199462609778278,3,35
0,rop_any,7.089889427682625e-115,0.6276408060671722,0.5311670576917226,0.6367863150113937,0.5639528786048329,3,35
0,bpd_any,1.9802501436871816e-134,0.6477776313065724,0.4254124567768477,0.6610437906330875,0.47590584081914866,3,35
0,ivh_any,1.8918805209797223e-145,0.6534056872276217,0.46148637951224103,0.6812138407433506,0.5506719547490638,3,35
0,nec_any,1.0974879131901745e-14,0.5699448450906901,0.12987599593044258,0.6122591927922648,0.19993111046268597,4,35
0,rop_any,7.450479656411288e-116,0.6281926760563381,0.528959522008899,0.637900319289626,0.562450847601422,4,35
0,bpd_any,6.10727781597872e-140,0.6508211911652828,0.4272860833447266,0.6644584161696794,0.47934732881993164,4,35
0,ivh_any,1.4550662680460363e-148,0.6550620535955998,0.46443785442047736,0.6835977613627345,0.5528065211877473,4,35
