,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,1.0173547140826438e-07,0.5481866233375171,0.11839111749640158,0.5812716266099379,0.17658333592150294,0,18
0,rop_any,1.1431557017019232e-81,0.6072483293607801,0.5083692318308953,0.6153533271050022,0.5404088865963286,0,18
0,bpd_any,4.841727106126534e-107,0.631615475640549,0.41746970426790864,0.6404199430801796,0.46283270281594213,0,18
0,ivh_any,5.155098129843431e-60,0.5976039501068174,0.3983341009923399,0.6197148714600303,0.4769205548678515,0,18
0,nec_any,3.047277723306255e-08,0.550133621132696,0.11738063694513948,0.5796723278434155,0.17191945708408415,1,18
0,rop_any,4.579219681652327e-81,0.6068424528710726,0.5102428102540999,0.6146716404066329,0.5414351887059274,1,18
0,bpd_any,1.3869271850913314e-97,0.6255544791154286,0.41509108480742013,0.6343346481803234,0.45932009147649505,1,18
0,ivh_any,1.973610243919893e-69,0.6052075479252144,0.4031116385714729,0.6267890990938992,0.48074215488632766,1,18
0,nec_any,1.573557007987142e-08,0.5511713383394208,0.12296632443211425,0.582306338028169,0.18249698597951147,2,18
0,rop_any,3.5912692423218662e-84,0.6089177724810402,0.5144388432102902,0.6175708743601538,0.5457760895506286,2,18
0,bpd_any,1.1764262012204186e-98,0.6262557452208026,0.410404652061291,0.6356696709839211,0.4556557808045872,2,18
0,ivh_any,8.144366159003989e-69,0.6047272495566249,0.40140630095492785,0.6272749468308118,0.48015309290912545,2,18
0,nec_any,1.5341716368083e-08,0.5512107424586579,0.1207763842017433,0.5779220167916376,0.1770424814934031,3,18
0,rop_any,2.8969629434233327e-64,0.5948355536294692,0.5027567739933541,0.6016977334165903,0.533624187290135,3,18
0,bpd_any,1.256047016165923e-81,0.6146069008165567,0.4043397507014406,0.6230244721221697,0.44946482314867825,3,18
0,ivh_any,3.553261248281861e-54,0.5925791508146728,0.39322354551821814,0.6142760021981141,0.47155059823050194,3,18
0,nec_any,1.855238918722838e-08,0.5509146460632436,0.12269480648142236,0.580236399351279,0.18162029457243828,4,18
0,rop_any,3.2871046741918876e-82,0.6076115622968581,0.5070080833569611,0.6160199625343888,0.5394142193520042,4,18
0,bpd_any,3.069562139932421e-107,0.6317393577996405,0.417049789067612,0.6412541359647769,0.46275599204941303,4,18
0,ivh_any,1.602214815999075e-69,0.605278005609346,0.4025293103773496,0.6280403185982735,0.4825488591200944,4,18
