,train_loss,test_loss,epoch,fold,iter
0,1.1851805448532104,1.165346622467041,0,0,0
0,1.1576268672943115,1.1644313335418701,1,0,0
0,1.155411720275879,1.1560955047607422,2,0,0
0,1.1520737409591675,1.1548222303390503,3,0,0
0,1.1495505571365356,1.1523447036743164,4,0,0
0,1.1475123167037964,1.1532957553863525,5,0,0
0,1.1475695371627808,1.1529271602630615,6,0,0
0,1.1470121145248413,1.152440071105957,7,0,0
0,1.1465927362442017,1.1531583070755005,8,0,0
0,1.14673912525177,1.1538760662078857,9,0,0
0,1.1854888200759888,1.1654058694839478,0,1,0
0,1.1591497659683228,1.159415602684021,1,1,0
0,1.1535866260528564,1.1549010276794434,2,1,0
0,1.1511383056640625,1.1529088020324707,3,1,0
0,1.149031162261963,1.1517069339752197,4,1,0
0,1.1484729051589966,1.1528314352035522,5,1,0
0,1.1483149528503418,1.1513463258743286,6,1,0
0,1.147731900215149,1.1508898735046387,7,1,0
0,1.1471294164657593,1.151392936706543,8,1,0
0,1.1474162340164185,1.1519407033920288,9,1,0
0,1.1474822759628296,1.151551604270935,10,1,0
0,1.147891879081726,1.1511540412902832,11,1,0
0,1.1469038724899292,1.1514149904251099,12,1,0
0,1.1856122016906738,1.1634482145309448,0,2,0
0,1.1600608825683594,1.154931664466858,1,2,0
0,1.1551480293273926,1.1515140533447266,2,2,0
0,1.1528702974319458,1.1484869718551636,3,2,0
0,1.1501966714859009,1.1463173627853394,4,2,0
0,1.1503245830535889,1.1455748081207275,5,2,0
0,1.1490446329116821,1.1457695960998535,6,2,0
0,1.1494792699813843,1.145295262336731,7,2,0
0,1.1491855382919312,1.1453847885131836,8,2,0
0,1.1494935750961304,1.1452844142913818,9,2,0
0,1.1484743356704712,1.145413875579834,10,2,0
0,1.1489475965499878,1.1452432870864868,11,2,0
0,1.149362325668335,1.1451066732406616,12,2,0
0,1.1486200094223022,1.1457563638687134,13,2,0
0,1.1490603685379028,1.145389437675476,14,2,0
0,1.148443579673767,1.1449666023254395,15,2,0
0,1.1486575603485107,1.1449992656707764,16,2,0
0,1.148321509361267,1.145445466041565,17,2,0
0,1.1490741968154907,1.1451588869094849,18,2,0
0,1.148544430732727,1.1451826095581055,19,2,0
0,1.1484650373458862,1.145164132118225,20,2,0
0,1.1857495307922363,1.1641132831573486,0,3,0
0,1.158551573753357,1.1561055183410645,1,3,0
0,1.1540683507919312,1.1515169143676758,2,3,0
0,1.1526716947555542,1.1501778364181519,3,3,0
0,1.1497892141342163,1.1484273672103882,4,3,0
0,1.1486496925354004,1.1497385501861572,5,3,0
0,1.1486449241638184,1.1491310596466064,6,3,0
0,1.148437738418579,1.1480792760849,7,3,0
0,1.1481016874313354,1.1480516195297241,8,3,0
0,1.1479603052139282,1.1486217975616455,9,3,0
0,1.148393988609314,1.1482288837432861,10,3,0
0,1.1484590768814087,1.1481386423110962,11,3,0
0,1.1477960348129272,1.1487865447998047,12,3,0
0,1.1480618715286255,1.1484389305114746,13,3,0
0,1.1855899095535278,1.162564754486084,0,4,0
0,1.1599804162979126,1.1521728038787842,1,4,0
0,1.1533366441726685,1.1498137712478638,2,4,0
0,1.1527568101882935,1.1483721733093262,3,4,0
0,1.1492670774459839,1.1475794315338135,4,4,0
0,1.1496975421905518,1.1481609344482422,5,4,0
0,1.1495705842971802,1.147289752960205,6,4,0
0,1.1485460996627808,1.1470576524734497,7,4,0
0,1.1484695672988892,1.1467255353927612,8,4,0
0,1.1483960151672363,1.1469473838806152,9,4,0
0,1.1491432189941406,1.1471107006072998,10,4,0
0,1.1482945680618286,1.1468095779418945,11,4,0
0,1.1485294103622437,1.1469155550003052,12,4,0
0,1.1479275226593018,1.1465424299240112,13,4,0
0,1.148489236831665,1.1468236446380615,14,4,0
0,1.1480903625488281,1.1472874879837036,15,4,0
0,1.1485176086425781,1.1469953060150146,16,4,0
0,1.1486579179763794,1.1469284296035767,17,4,0
0,1.1480156183242798,1.1468883752822876,18,4,0
0,1.1862698793411255,1.1639245748519897,0,0,1
0,1.1592246294021606,1.1583256721496582,1,0,1
0,1.1530146598815918,1.1539649963378906,2,0,1
0,1.152388095855713,1.1505604982376099,3,0,1
0,1.148762583732605,1.1501543521881104,4,0,1
0,1.1503815650939941,1.149280309677124,5,0,1
0,1.1486231088638306,1.1483244895935059,6,0,1
0,1.1486459970474243,1.1483323574066162,7,0,1
0,1.1482571363449097,1.148643970489502,8,0,1
0,1.1480598449707031,1.1490129232406616,9,0,1
0,1.148005485534668,1.1490528583526611,10,0,1
0,1.1475034952163696,1.1489206552505493,11,0,1
0,1.1856769323349,1.1647007465362549,0,1,1
0,1.159284234046936,1.157082200050354,1,1,1
0,1.1526471376419067,1.1547975540161133,2,1,1
0,1.1527408361434937,1.1511561870574951,3,1,1
0,1.1485633850097656,1.1516894102096558,4,1,1
0,1.1489814519882202,1.1511191129684448,5,1,1
0,1.1484674215316772,1.15103018283844,6,1,1
0,1.147620677947998,1.1511809825897217,7,1,1
0,1.147687554359436,1.1509050130844116,8,1,1
0,1.147230863571167,1.1508451700210571,9,1,1
0,1.14751398563385,1.1509591341018677,10,1,1
0,1.1469632387161255,1.1507580280303955,11,1,1
0,1.1475932598114014,1.1508103609085083,12,1,1
0,1.1470571756362915,1.1508592367172241,13,1,1
0,1.1473474502563477,1.1507785320281982,14,1,1
0,1.1468931436538696,1.1508451700210571,15,1,1
0,1.147086262702942,1.151017427444458,16,1,1
0,1.1851407289505005,1.1628421545028687,0,2,1
0,1.1587039232254028,1.1537442207336426,1,2,1
