,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,0.00017461834846495462,0.5339716438728992,0.11728801971593404,0.5559402507190816,0.1685678919958085,0,1
0,rop_any,8.11305533333574e-31,0.5646685157096425,0.4663362669447333,0.5709277567776132,0.49658820315815444,0,1
0,bpd_any,1.3209799448709442e-24,0.5613226590153769,0.3477136458718457,0.5714509573408143,0.39149396686965926,0,1
0,ivh_any,2.248978594391799e-26,0.5634751818324467,0.36729079979952844,0.5789431927406122,0.4353345559986797,0,1
0,nec_any,0.0005163299240227016,0.5314279745178855,0.115362242564329,0.5554791538566294,0.16634871460753903,1,1
0,rop_any,4.299132457426745e-30,0.5638599869989167,0.4676187516833409,0.5694093380979748,0.49654782349752385,1,1
0,bpd_any,4.676444554190465e-23,0.559220484733955,0.3432186592326568,0.5690214043512115,0.3857371608331016,1,1
0,ivh_any,5.261044023901078e-27,0.5642797510526686,0.36743439272119577,0.5797593938912952,0.4359231756629809,1,1
0,nec_any,0.0005328762084877883,0.5313512473235962,0.11682149022152334,0.5530578633683141,0.1679364851084203,2,1
0,rop_any,5.4226071130282605e-30,0.5637466175514626,0.4690487653066182,0.5696465820518876,0.49902818030604773,2,1
0,bpd_any,1.324970001326689e-22,0.5585927359066863,0.34490823336697396,0.5687631000325462,0.3893731411064315,2,1
0,ivh_any,1.166301404946758e-25,0.5625513113601509,0.3640379481245819,0.5783799861395362,0.43284837406368126,2,1
0,nec_any,0.000134169614602857,0.5345646509853653,0.11758139596115608,0.5573878279197599,0.1695019060928229,3,1
0,rop_any,7.833663656344654e-32,0.5657854647887324,0.4719862304189675,0.5716750226390593,0.5010982785723802,3,1
0,bpd_any,8.328148965251058e-23,0.5588734364407877,0.3451477851190994,0.5690062955931033,0.38859261699208664,3,1
0,ivh_any,2.9452767401091185e-25,0.562025400704435,0.365412640004569,0.5777065531776056,0.4331370602454304,3,1
0,nec_any,0.0002138511070457386,0.5335091544228884,0.11791117648606872,0.5560987426905413,0.16955233572418343,4,1
0,rop_any,1.5439237065926622e-30,0.5643577204767064,0.4653370456778442,0.5702881447828801,0.49524022515737065,4,1
0,bpd_any,1.0923998286413851e-23,0.5600862536712096,0.345849146713307,0.5701710791941034,0.3901888232022628,4,1
0,ivh_any,1.3677020268167079e-26,0.5637517518861814,0.36556185485878706,0.5792855958997397,0.434182247883409,4,1
