,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,1.9192384113861908e-09,0.5543498166509593,0.12209775631432684,0.5864702664418979,0.18398795055386827,0,41
0,rop_any,1.48377514543191e-77,0.6044470985915493,0.512157287744687,0.6124795483471813,0.5436470803950266,0,41
0,bpd_any,1.9344716509469986e-98,0.6261146918655588,0.411358648967336,0.6382550705823886,0.4607910127268613,0,41
0,ivh_any,2.301462011643234e-114,0.6357719770244901,0.4447706928020062,0.66178960112487,0.5306652110027372,0,41
0,nec_any,4.402719970107712e-14,0.5683254307942422,0.13260636752868465,0.6058848881451616,0.20250370018884448,1,41
0,rop_any,2.027197023441653e-108,0.6239379934994582,0.5272439152965103,0.6332712412706943,0.5601791157114315,1,41
0,bpd_any,3.19305724742475e-128,0.6442727267613904,0.4249118259314357,0.6567605270156607,0.4758084325498357,1,41
0,ivh_any,4.656336713577717e-140,0.6504951307356515,0.4627080900042061,0.6786622507982393,0.5498533092589142,1,41
0,nec_any,8.53991326328084e-14,0.5675398818545976,0.1308838734334587,0.6061183059387678,0.20037984772455475,2,41
0,rop_any,6.348336197184152e-109,0.624231141928494,0.5280179224902957,0.6335804329678252,0.56030145416937,2,41
0,bpd_any,2.512625347198094e-126,0.6431851978664462,0.4252370099748512,0.6557856886886133,0.47657175492887305,2,41
0,ivh_any,2.5717012268789054e-141,0.6511791968249593,0.46352722566558036,0.6790462393571438,0.5513685579322267,2,41
0,nec_any,4.020731223685332e-13,0.5656674849694321,0.12888260426198284,0.6025889257313586,0.1968269244539697,3,41
0,rop_any,1.2615398509433012e-97,0.6174881386782232,0.5221047239147515,0.6267924636555842,0.5549514781017582,3,41
0,bpd_any,8.961067288128466e-121,0.6399519230274099,0.4204358811906986,0.6520183406462187,0.47081486890961466,3,41
0,ivh_any,4.625820366013691e-140,0.650496687267264,0.4599766576697888,0.6775528224762373,0.5480039709514818,3,41
0,nec_any,5.469524358704023e-15,0.570743151735989,0.12884201687523816,0.6087819769481231,0.19547186684944684,4,41
0,rop_any,2.19642468029459e-112,0.6262249360780064,0.528177993146514,0.6353192083453263,0.5609181004619632,4,41
0,bpd_any,3.875925240201472e-128,0.6442246196847424,0.42196743841914,0.6570337090716679,0.473745919673507,4,41
0,ivh_any,1.5400058065850984e-143,0.6523805239829209,0.46122703614279315,0.679796454999988,0.5493117956857083,4,41
