,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter
0,bpd_any,1.6746439731924103e-05,0.5294250095069793,0.3293717896946858,0.5371277419185558,0.4373879605180099,0
0,nec_any,0.0219205306113927,0.5239283258301072,0.11289567590694635,0.5430955314107562,0.2159493573718388,0
0,rop_any,3.849179597711879e-14,0.5485779026387902,0.4594124906164668,0.555629714421171,0.535709532407799,0
0,bpd_any,0.0021561576776636527,0.520974563238189,0.32930404249173684,0.5259701122131263,0.4391272594999815,1
0,nec_any,0.07820109986983126,0.5183913704771707,0.11232865499116637,0.5355014949560453,0.2179861979593344,1
0,rop_any,2.1982243444819218e-11,0.5429730315875767,0.4661665342171959,0.5491501644974794,0.5413112029113896,1
0,bpd_any,1.1464098282371284e-09,0.5416544101198999,0.3333741040428028,0.5515613520675904,0.44338444949803574,2
0,nec_any,0.01234548797689428,0.5261494514820088,0.11104267481305247,0.5544937581457008,0.2176339227736718,2
0,rop_any,5.9685953473952354e-27,0.569081995095576,0.47597187017199205,0.579959003748504,0.5534569072941528,2
0,bpd_any,0.0002751401054247068,0.5248061904415713,0.32990301462658456,0.5302562731773021,0.4408701396753386,3
0,nec_any,0.5106585896853414,0.5068514808020742,0.10645711357425529,0.523055147749293,0.20759422569919223,3
0,rop_any,4.863396750419502e-09,0.537479434119718,0.45901499143466695,0.543711065077562,0.534348085071463,3
0,bpd_any,2.5827281547739083e-07,0.5352166472798854,0.33991305255776505,0.5399230666631682,0.4518750963747227,4
0,nec_any,0.08185331242479545,0.5181679614875516,0.11058540854710666,0.539168582271953,0.21807817946578711,4
0,rop_any,2.4737887410950916e-14,0.548945330539274,0.46796092811685575,0.5551435528621962,0.542244535813209,4
0,bpd_any,0.0028025270761531744,0.5204438151507695,0.3301634914725442,0.5254972733872096,0.4393128776067684,5
0,nec_any,0.0027160507419250646,0.5313247941090474,0.11764732128102269,0.5460532526594138,0.22404595331684024,5
0,rop_any,1.2773401616956218e-09,0.5389998647697598,0.4554076751963413,0.5482747498534836,0.5327927057460052,5
0,bpd_any,3.973846409553621e-05,0.5280875313171082,0.33390478276164753,0.5320903958508256,0.4433619665873901,6
0,nec_any,0.0008187898901171132,0.5349373337784119,0.11649920052637028,0.5498387622437785,0.22335000014664286,6
0,rop_any,6.060380171731481e-10,0.5397332097905707,0.4591493695400782,0.5469816248741788,0.5342232595129436,6
0,bpd_any,2.4817243613881745e-07,0.5353082917636006,0.3440179563200496,0.5441130199587182,0.4547904043919289,7
0,nec_any,0.0014607145561986304,0.5332655985542666,0.1174994374371972,0.5524567283363139,0.2270261752635106,7
0,rop_any,1.241173521738481e-11,0.5435513212327449,0.4658738336263639,0.5534285886151082,0.5432924396954937,7
0,bpd_any,1.0818688570938983e-05,0.5301460719398712,0.3336630830252172,0.5357266630807445,0.44319340121900064,8
0,nec_any,0.007112759881458772,0.5281639645865768,0.11752233400442352,0.5480143921418319,0.2274773262600824,8
0,rop_any,1.0415573488271573e-13,0.5478447734437161,0.46350313736596704,0.5586921274454109,0.5443353163887906,8
0,bpd_any,4.817241660070837e-09,0.5400687718101289,0.3422106366360613,0.549524919972712,0.45882425197632254,9
0,nec_any,0.0011661044351881243,0.5339490343757944,0.11993140521806608,0.555073693677285,0.2347841871348771,9
0,rop_any,2.9986295173490586e-14,0.5488525254725243,0.4679935115066518,0.5606800869925592,0.5481317324491434,9
