,train_loss,test_loss,epoch,fold,iter
0,1.1883010864257812,1.1666359901428223,0,0,0
0,1.1609829664230347,1.1556559801101685,1,0,0
0,1.154487133026123,1.148831844329834,2,0,0
0,1.1480497121810913,1.1430577039718628,3,0,0
0,1.1398564577102661,1.136823296546936,4,0,0
0,1.1350516080856323,1.1326966285705566,5,0,0
0,1.1293505430221558,1.1299526691436768,6,0,0
0,1.1240535974502563,1.1277470588684082,7,0,0
0,1.1184614896774292,1.126664638519287,8,0,0
0,1.1130796670913696,1.1267529726028442,9,0,0
0,1.108782410621643,1.1259900331497192,10,0,0
0,1.1048280000686646,1.123585820198059,11,0,0
0,1.1006373167037964,1.1238510608673096,12,0,0
0,1.0965217351913452,1.1258944272994995,13,0,0
0,1.092347502708435,1.128534197807312,14,0,0
0,1.0885666608810425,1.1305909156799316,15,0,0
0,1.0856142044067383,1.1304702758789062,16,0,0
0,1.1877731084823608,1.1666154861450195,0,1,0
0,1.1614595651626587,1.153464436531067,1,1,0
0,1.1541558504104614,1.1479884386062622,2,1,0
0,1.147464632987976,1.1445757150650024,3,1,0
0,1.140899658203125,1.1419806480407715,4,1,0
0,1.1341549158096313,1.1389191150665283,5,1,0
0,1.128679633140564,1.136616587638855,6,1,0
0,1.1238690614700317,1.131174921989441,7,1,0
0,1.11797297000885,1.124434232711792,8,1,0
0,1.1133012771606445,1.1225810050964355,9,1,0
0,1.1092185974121094,1.1231296062469482,10,1,0
0,1.1056660413742065,1.123619794845581,11,1,0
0,1.1028937101364136,1.1197584867477417,12,1,0
0,1.0980463027954102,1.1195696592330933,13,1,0
0,1.093497633934021,1.120969295501709,14,1,0
0,1.0901247262954712,1.1187769174575806,15,1,0
0,1.0859240293502808,1.1241415739059448,16,1,0
0,1.0803375244140625,1.124106764793396,17,1,0
0,1.075116753578186,1.129083514213562,18,1,0
0,1.069645881652832,1.1300591230392456,19,1,0
0,1.0656110048294067,1.1414419412612915,20,1,0
0,1.1879816055297852,1.1673197746276855,0,2,0
0,1.1602773666381836,1.1564984321594238,1,2,0
0,1.1552551984786987,1.149782419204712,2,2,0
0,1.1484304666519165,1.1447125673294067,3,2,0
0,1.1424697637557983,1.1379871368408203,4,2,0
0,1.1372357606887817,1.1325567960739136,5,2,0
0,1.1303077936172485,1.130030632019043,6,2,0
0,1.1262247562408447,1.12418794631958,7,2,0
0,1.121080756187439,1.120633602142334,8,2,0
0,1.1155153512954712,1.1181232929229736,9,2,0
0,1.111670970916748,1.1160465478897095,10,2,0
0,1.1077936887741089,1.1141302585601807,11,2,0
0,1.104151725769043,1.112606167793274,12,2,0
0,1.1011534929275513,1.1115161180496216,13,2,0
