,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter
0,healthy_infant,2.24768338756993e-282,0.6792715893822605,0.4039622046028762,0.6792715893822605,0.4039622046028762,0
0,healthy_infant,8.505586393150274e-284,0.6796305954317234,0.40449570040069177,0.6796305954317234,0.40449570040069177,1
0,healthy_infant,8.178746111220351e-283,0.6794154328805343,0.40408132281673054,0.6794154328805343,0.40408132281673054,2
0,healthy_infant,9.24973991223976e-283,0.679387976719318,0.40408091443210686,0.679387976719318,0.40408091443210686,3
0,healthy_infant,3.116543525691214e-281,0.678846621579632,0.40372184437013126,0.678846621579632,0.40372184437013126,4
0,healthy_infant,4.855778363791135e-281,0.6787884279111032,0.40366248747238254,0.6787884279111032,0.40366248747238254,5
0,healthy_infant,3.807632703118564e-281,0.6788433402335354,0.40366336856378204,0.6788433402335354,0.40366336856378204,6
0,healthy_infant,8.178746111220351e-283,0.6794154328805343,0.40408132281673054,0.6794154328805343,0.40408132281673054,7
0,healthy_infant,8.178746111220351e-283,0.6794154328805343,0.40408132281673054,0.6794154328805343,0.40408132281673054,8
0,healthy_infant,2.24768338756993e-282,0.6792715893822605,0.4039622046028762,0.6792715893822605,0.4039622046028762,9
