,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,3.5873823221017887e-16,0.5737855478538825,0.12725602841425154,0.6160513936976679,0.1953754098709391,0,45
0,rop_any,1.7755967234473864e-112,0.6262777204767064,0.5291837196913934,0.6371751043978584,0.5629542156537144,0,45
0,bpd_any,2.519713849992755e-132,0.6465986613359247,0.42460836122848644,0.6612235478912516,0.47716302744863365,0,45
0,ivh_any,1.1744328867799734e-149,0.6556392903886655,0.46142801498972663,0.6839568237332185,0.5496533250819703,0,45
0,nec_any,5.2942334341336053e-17,0.5758513913680459,0.13126022155244194,0.6157068122918583,0.20031562340328252,1,45
0,rop_any,8.604028053737787e-119,0.6298354409534128,0.5315232099125827,0.6403232867228492,0.5652913234569525,1,45
0,bpd_any,3.962022917272524e-137,0.6492758627327846,0.4295545814837285,0.6639925165905253,0.48178483464952737,1,45
0,ivh_any,5.840106433933748e-150,0.6557991402743923,0.46407428005390483,0.684456224302227,0.5518517124549728,1,45
0,nec_any,4.3745811143451085e-13,0.5655640661214693,0.12600876252101437,0.6068277154871803,0.19451968140742598,2,45
0,rop_any,2.6072177161216517e-118,0.6295676013001084,0.5322152485706856,0.6403493730391037,0.5663225437097907,2,45
0,bpd_any,1.887020964060177e-138,0.6500044007379298,0.428021175162423,0.6643155067237208,0.4793049736264082,2,45
0,ivh_any,2.686217095916786e-150,0.6559766439870158,0.4623741593203226,0.6853151131162956,0.5514275057952586,2,45
0,nec_any,5.3086409196743045e-17,0.5758484960022237,0.13212759703335253,0.6205481681474725,0.20314813466707618,3,45
0,rop_any,3.8154920992292e-115,0.6277928147345612,0.5274794063342751,0.6389049867129999,0.5623207265266008,3,45
0,bpd_any,6.842877536447714e-136,0.6485908369744059,0.4267986813767857,0.6625423299349871,0.47745241672922256,3,45
0,ivh_any,2.72282826947083e-145,0.6533211025413866,0.46118471966687113,0.6817284475398678,0.5493090016471022,3,45
0,nec_any,3.1996914710881803e-17,0.5763860387631576,0.12969373048027533,0.6187938593323787,0.20022484625946108,4,45
0,rop_any,3.8896487929979953e-116,0.6283514452871073,0.529431864315377,0.6384827096874137,0.5628210773262942,4,45
0,bpd_any,1.7841018128301052e-138,0.6500177891215502,0.42881239037954216,0.6642698108161704,0.4800386503624843,4,45
0,ivh_any,3.7821834592557706e-150,0.6558984627536172,0.4616252693132615,0.684760649469751,0.5503675030476167,4,45
