,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter
0,nec_any,,0.5,0.10455591348366314,0.5,0.1426777191660387,0
0,rop_any,5.0399646265548955e-45,0.5595101191765981,0.4616662982566646,0.5643427405358215,0.4897264562483503,0
0,bpd_any,1.0336669059234375e-15,0.5155388234209254,0.3204811579605634,0.5165190474773549,0.35569619287077175,0
0,ivh_any,6.374370706509736e-46,0.5335125393792647,0.3393453470502591,0.5359805396361969,0.3971014273728725,0
0,nec_any,,0.5,0.10455591348366314,0.5,0.1426777191660387,1
0,rop_any,4.1677278999796485e-49,0.5613931094257855,0.46344466340109414,0.5668453247832436,0.49211650426181985,1
0,bpd_any,2.6665931847806405e-14,0.5144539286310424,0.31963077238747667,0.5155785388361617,0.354977363086892,1
0,ivh_any,3.807398539402454e-41,0.5322664274573122,0.3374751902026173,0.5355083950400542,0.396241883295256,1
0,nec_any,,0.5,0.10455591348366314,0.5,0.1426777191660387,2
0,rop_any,8.782465482852576e-46,0.5594831635969664,0.46186413555985584,0.5649358026084403,0.49046923461165365,2
0,bpd_any,3.305417690710187e-14,0.5141782190328469,0.31949097995911635,0.5151471768615515,0.35466293586813324,2
0,ivh_any,3.4800860499979303e-43,0.5333894354613524,0.3385017694263514,0.5381947116598648,0.3997558947842478,2
0,nec_any,,0.5,0.10455591348366314,0.5,0.1426777191660387,3
0,rop_any,9.960882046222706e-49,0.5614182448537377,0.46335079869081064,0.5667934963983097,0.49193846882746695,3
0,bpd_any,9.407479564110812e-18,0.5165177994599174,0.32146945914908875,0.5180535336104719,0.3574359282999307,3
0,ivh_any,2.434263349490732e-43,0.5332028486971673,0.3384749989268759,0.5369251043943842,0.3980496732122347,3
0,nec_any,,0.5,0.10455591348366314,0.5,0.1426777191660387,4
0,rop_any,2.080223656887632e-43,0.5576312892741062,0.4605544844728668,0.5620908832723409,0.4883207116200662,4
0,bpd_any,4.857379506488197e-16,0.5151874575720935,0.32043238174672395,0.51612303167997,0.3556179409389733,4
0,ivh_any,9.894270061211399e-49,0.5351833085903916,0.3408045523696353,0.5385276704239828,0.39997082921348204,4
0,nec_any,,0.5,0.10455591348366314,0.5,0.1426777191660387,5
0,rop_any,3.767900651523409e-41,0.5557743878656555,0.45926679639727885,0.5599800718903686,0.48680876365608783,5
0,bpd_any,4.695381192008238e-14,0.5141115345836605,0.3194197456862202,0.5145248993257705,0.35396375607928,5
0,ivh_any,2.1332575765285497e-45,0.5346727071126874,0.3396387369079163,0.5387058864083281,0.39970685614224927,5
0,nec_any,,0.5,0.10455591348366314,0.5,0.1426777191660387,6
0,rop_any,3.287988927833924e-43,0.5576463705308776,0.4605059854528881,0.5635072707956614,0.489407015032741,6
0,bpd_any,1.392554649146518e-17,0.5164511150107308,0.32139309174836334,0.5168089785389101,0.3559210186798435,6
0,ivh_any,2.9837476947158192e-49,0.5348902668856687,0.34084372253683937,0.538264304575877,0.4001180069426601,6
0,nec_any,,0.5,0.10455591348366314,0.5,0.1426777191660387,7
0,rop_any,2.9214706973916437e-50,0.5618813434452871,0.4639297448381384,0.5673305226156313,0.4926296949572089,7
0,bpd_any,3.4152347518378597e-12,0.5129386646457866,0.3184027221477521,0.5139521064381052,0.3535589695369862,7
0,ivh_any,5.184034747722693e-53,0.5366686535103098,0.3426179657147944,0.5408578306410045,0.40335101578555355,7
0,nec_any,,0.5,0.10455591348366314,0.5,0.1426777191660387,8
0,rop_any,3.767068015006962e-43,0.5580399566630553,0.4606311434157163,0.5640695418351647,0.48964411450162537,8
0,bpd_any,4.104084002283217e-17,0.5158632738654078,0.32101806351988205,0.5167099630385256,0.3561203479788198,8
0,ivh_any,2.506809297738032e-46,0.5341667555268892,0.3397150773119748,0.5381559570734461,0.39985667106148237,8
0,nec_any,,0.5,0.10455591348366314,0.5,0.1426777191660387,9
0,rop_any,1.4751649337601408e-42,0.5573981365113759,0.46023911723782923,0.561962937923556,0.4880652990818144,9
0,bpd_any,4.1990814817432606e-14,0.5145962693308653,0.31963221936116437,0.5154654079669637,0.35467674240203395,9
0,ivh_any,1.7318612647800028e-46,0.5337266117333166,0.3395924330082507,0.5371494400901692,0.3988746471132228,9
