,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,7.458235156346857e-12,0.5619900989346501,0.12580697668436264,0.5913318045542519,0.1854897197199244,0,9
0,rop_any,2.716135265773492e-79,0.605639332611051,0.5145603558264755,0.6150490696231158,0.5479118261274128,0,9
0,bpd_any,2.9054562033249122e-92,0.6220124792410736,0.40420170418845375,0.6323416320304932,0.45346082103632035,0,9
0,ivh_any,8.420976561194451e-60,0.597425047486036,0.3975198932521691,0.6191608587395074,0.47651874001716577,0,9
0,nec_any,8.989610956489954e-11,0.5586812839210202,0.12443958816022346,0.5868139451269586,0.18335656900247607,1,9
0,rop_any,1.1864020540954808e-58,0.5904728754062839,0.49990459462812953,0.5979277443464508,0.5317006607160716,1,9
0,bpd_any,1.7755924032895507e-75,0.6100986795171911,0.3939094340438956,0.6192786321131063,0.440290005255216,1,9
0,ivh_any,3.4788811295212156e-55,0.5934668664071081,0.3948050206229317,0.6123507234456681,0.4706114010572342,1,9
0,nec_any,2.1785607618406184e-06,0.54286901256444,0.1231633721963086,0.5727352412895185,0.18528477613894223,2,9
0,rop_any,6.691147057870837e-63,0.5937941321776815,0.5084088987347877,0.6013258504110411,0.5400777058346984,2,9
0,bpd_any,2.9324500460334e-76,0.6106821040803436,0.39851052334982573,0.620957113489783,0.4451212809372799,2,9
0,ivh_any,5.241171779529721e-54,0.5924298419974612,0.39365704656281897,0.6113077816604179,0.47080437062213715,2,9
0,nec_any,3.439748688622077e-11,0.5599789506904724,0.12687964123177706,0.5889530064211816,0.1888865831381121,3,9
0,rop_any,1.4997580012712582e-74,0.602352693391116,0.5093058540549876,0.6114667911057902,0.5419953140624097,3,9
0,bpd_any,6.432221188047265e-87,0.6183483598794348,0.40123486297588923,0.6286553260728743,0.4497812932918356,3,9
0,ivh_any,5.147202570609432e-54,0.5924367971323881,0.3916691907331998,0.6142645286360069,0.47001443566171053,3,9
0,nec_any,1.7140220488928618e-09,0.5545156668244641,0.1255621821095967,0.5805116002195416,0.18598854623432895,4,9
0,rop_any,1.1606528817952394e-57,0.5896810747562297,0.5059613098615241,0.5978374941071509,0.5386707608932302,4,9
0,bpd_any,7.301746176292153e-73,0.6081259724898028,0.39639187279023086,0.6169998201734356,0.4434495306759453,4,9
0,ivh_any,1.8175781277464544e-48,0.587389300062805,0.3904519686319545,0.6072495977739887,0.4692739035165186,4,9
