,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter
0,nec_any,1.9272854028823628e-43,0.6145571336831175,0.15092491940730424,0.6855369237513775,0.2577292188025063,0
0,rop_any,7.782104884988417e-236,0.673158830101946,0.5744925967833663,0.6892367921543816,0.6167810478676373,0
0,bpd_any,8.495330841674682e-277,0.6985436743403122,0.4725741017376649,0.7203610019337096,0.5340690299421054,0
0,ivh_any,8.115496663405228e-198,0.6673435882649233,0.4841648627996241,0.715931066053145,0.602821993586976,0
0,nec_any,1.0328468447179713e-44,0.6162903071541783,0.153134621007849,0.6872296729329055,0.26098003703487627,1
0,rop_any,3.0268365316379523e-236,0.6733106817381566,0.5746282504530835,0.6893531148618891,0.6169058735224104,1
0,bpd_any,1.480915460590578e-276,0.6984564163757163,0.4722300228515457,0.7202376920202643,0.5335100166048283,1
0,ivh_any,2.324432272248644e-197,0.6671481145710253,0.4850470099673698,0.7156052764331277,0.6032152446756323,1
0,nec_any,2.6693501908943764e-43,0.6143626004262994,0.15195345283084263,0.6852686076723216,0.2583880778233851,2
0,rop_any,1.4786110591483762e-236,0.6734258250365281,0.5752614853766441,0.6894481300903784,0.6174326191276915,2
0,bpd_any,2.1945417693540007e-277,0.6987560428892977,0.4727184032889376,0.7205300964123075,0.534090813035972,2
0,ivh_any,6.172222590508243e-198,0.6673943972000721,0.4857597262632254,0.7159819675314287,0.6039551227462853,2
0,nec_any,7.285776862985512e-45,0.6164952929441985,0.151603777894046,0.6874653104563334,0.2587882837510626,3
0,rop_any,1.358885646751091e-236,0.6734393827232374,0.5758177015958356,0.6894595747188468,0.6179882997887494,3
0,bpd_any,1.9685338571287943e-276,0.6984117096559846,0.4722493161270023,0.7201989752408307,0.5334843551494144,3
0,ivh_any,7.502475179293514e-198,0.667358169161407,0.484584586061659,0.7160303692935512,0.6031399643915293,3
0,nec_any,1.8830827148829854e-44,0.6159366972727769,0.15221331927932708,0.6867604088740881,0.2590815956352312,4
0,rop_any,3.5864696193165584e-236,0.6732834000127537,0.5752451065088333,0.6892731575388776,0.617346588882328,4
0,bpd_any,1.2197219986073584e-276,0.6984868876571151,0.47241799680994667,0.7202939956535137,0.5339068673965599,4
0,ivh_any,6.515435474923684e-197,0.666956429127009,0.485049234572426,0.7155510487196293,0.6034257486149209,4
0,nec_any,1.3904453432326363e-43,0.6147517694157512,0.15127782896397604,0.685537728146593,0.2573803183543847,5
0,rop_any,2.143482020016835e-235,0.6729957081188086,0.574596360350591,0.6890348363325084,0.6168256560557007,5
0,bpd_any,2.963002898722447e-276,0.6983474640993255,0.47200602822874616,0.7201338231070185,0.5333827849051287,5
0,ivh_any,8.574757234736668e-198,0.667333367721365,0.48465951471928786,0.7158640978508247,0.6030250856306676,5
0,nec_any,5.715872641670702e-45,0.6166376318522162,0.1520822031385228,0.6871642655469485,0.258855495886447,6
0,rop_any,5.63908437780969e-236,0.6732106348823474,0.5751232378226551,0.6891948905471711,0.6172851561285004,6
0,bpd_any,8.69712512654331e-276,0.6981781895406745,0.47173926412759287,0.7200230332711332,0.5332778856144998,6
0,ivh_any,1.2726114948185708e-197,0.6672600457583475,0.4843932931728251,0.7158887523094151,0.6029695081268878,6
0,nec_any,3.185572059689013e-43,0.6142568795430945,0.15152121110379246,0.685269462342238,0.25798634624004385,7
0,rop_any,2.2628940764684287e-236,0.6733574405083717,0.5752495480471747,0.6893334822065492,0.6171930216433203,7
0,bpd_any,1.0085391018917924e-276,0.6985167386579766,0.47255015034948383,0.720274003916765,0.5337120237388654,7
0,ivh_any,1.3324491909757137e-197,0.6672515105994303,0.4848049029605214,0.7158672829730302,0.603149637421271,7
0,nec_any,3.2271781239759435e-43,0.6142491255397059,0.15165783241159791,0.6850340259176138,0.2577449847436685,8
0,rop_any,8.745834360615312e-237,0.6735101516298335,0.5753755324887735,0.6894907915712947,0.6175352721165597,8
0,bpd_any,3.372206992770864e-277,0.6986886649159249,0.47260645767410125,0.7204509004964816,0.5340747662693635,8
0,ivh_any,7.591752253469903e-198,0.6673559735227002,0.48452071315217626,0.7160080331201102,0.6029750512171632,8
0,nec_any,1.7384004448366391e-44,0.6159838361480023,0.15249705161692173,0.6866201424583928,0.26038928056142857,9
0,rop_any,9.170972157962424e-237,0.6735025133012275,0.5756143874149828,0.6895159294340958,0.6178098360791882,9
0,bpd_any,5.083730663357392e-277,0.6986242642891314,0.4725578835653122,0.7204013709227918,0.533800438404141,9
0,ivh_any,5.530804482514322e-198,0.6674147609759671,0.484688775212467,0.716084153509021,0.6030736819142455,9
