,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter,n_features
0,nec_any,2.183377257725876e-11,0.5605836297464094,0.12519517892203846,0.5886435021644665,0.18439490403924508,0,14
0,rop_any,3.930747929436322e-78,0.6048444637053088,0.5072196032568219,0.6133511640827379,0.5395167299014937,0,14
0,bpd_any,1.6693874659906e-101,0.628101123966688,0.4120228631232902,0.6368094119338674,0.45657128562869576,0,14
0,ivh_any,4.971754273724794e-61,0.5984521416180537,0.397022173511843,0.6200989351732719,0.4745703151335443,0,14
0,nec_any,2.9083391914827537e-09,0.5537360443367368,0.11885635436884537,0.5812765270940026,0.17516940691151822,1,14
0,rop_any,2.0693182255965128e-76,0.6036543098591549,0.5088728190353926,0.6123445459231046,0.5405530789370797,1,14
0,bpd_any,5.135801121320056e-98,0.6258373186220612,0.4079687740251608,0.6346380708546235,0.45371824507188685,1,14
0,ivh_any,7.531474490010307e-60,0.5974657734460751,0.39571830440709377,0.6201604114208938,0.474503279950062,1,14
0,nec_any,1.4045314623243428e-09,0.5548065606094166,0.12253706511701368,0.5814823474247182,0.18162395652610303,2,14
0,rop_any,2.1289858125809827e-53,0.5861904398699891,0.5008613164749289,0.5928490981191651,0.5314065694829027,2,14
0,bpd_any,1.2122912253771324e-78,0.6124416268454679,0.39901698043270195,0.6207456139783457,0.4446763080923869,2,14
0,ivh_any,9.286303390684819e-46,0.584817220236298,0.38634286917091537,0.6051608082357931,0.4630088418792708,2,14
0,nec_any,3.129953724708975e-11,0.5601049895839214,0.12098141063413238,0.5876389674112652,0.1789346603409806,3,14
0,rop_any,1.0416028066802428e-82,0.6079454127843986,0.5111863395760055,0.6166012436899898,0.5427495576208586,3,14
0,bpd_any,1.3009522035538003e-102,0.6288121342802591,0.4144254882988519,0.6377940224393243,0.46070873191278106,3,14
0,ivh_any,2.8090407592525073e-61,0.5986580963642022,0.3971991713604512,0.6204791159124379,0.4759489553572954,3,14
0,nec_any,3.4125541566839524e-10,0.5568324118831605,0.12190475401318637,0.5854394883069292,0.1806490347090264,4,14
0,rop_any,3.0867755446021872e-83,0.6082976034669556,0.512625351571989,0.6170776440843444,0.5445042857653571,4,14
0,bpd_any,2.566026757827687e-105,0.6305312938415099,0.41501840174632154,0.6396159446097218,0.46104150041889125,4,14
0,ivh_any,1.5821367861250387e-64,0.6013186423545098,0.4009946718473993,0.6222151560444529,0.47763066766184836,4,14
