,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter
0,nec_any,,0.5,0.11335764003977461,0.5,0.15836999305394767,0
0,rop_any,8.471901849435597e-173,0.6250164827090974,0.5352988276482196,0.6363805509549596,0.5726674156795901,0
0,bpd_any,2.6198200383531773e-69,0.5626528313092803,0.3730126021405191,0.5685438081368975,0.4185393946157683,0
0,ivh_any,1.9054208756983947e-63,0.5463253172110366,0.36758952710909715,0.5554140304068699,0.44165707445968416,0
0,nec_any,,0.5,0.11335764003977461,0.5,0.15836999305394767,1
0,rop_any,1.7081526592876795e-175,0.6260904233935249,0.5361173489452347,0.6375876646134568,0.5736173164675947,1
0,bpd_any,3.7525638698921554e-72,0.5640921612822438,0.3742420759009264,0.5699945216399627,0.4198533463323447,1
0,ivh_any,1.8460909099022478e-66,0.5474449074046586,0.3687831693041959,0.5564848765559524,0.44294291247549644,1
0,nec_any,,0.5,0.11335764003977461,0.5,0.15836999305394767,2
0,rop_any,2.8204920334548876e-175,0.6258961242760223,0.5360654174451702,0.6373319128347321,0.5735226747952076,2
0,bpd_any,1.6948487183273963e-71,0.5637798035106327,0.37396561329440536,0.5695241742687587,0.41938280866567135,2
0,ivh_any,5.243655102108385e-65,0.5469475179263076,0.3682237512373321,0.5559120383749974,0.44217673908433297,2
0,nec_any,,0.5,0.11335764003977461,0.5,0.15836999305394767,3
0,rop_any,2.4211700353212547e-176,0.626360246311838,0.536383047629238,0.6376577280706651,0.5737072074128223,3
0,bpd_any,1.0938201754154288e-70,0.5632114869752718,0.3735630582167561,0.569108845478855,0.41914161552389906,3
0,ivh_any,7.623372802236072e-61,0.5449548675640211,0.3664045080429426,0.5540757952645378,0.44046574870055144,3
0,nec_any,,0.5,0.11335764003977461,0.5,0.15836999305394767,4
0,rop_any,1.4541739262070957e-176,0.6265545454293405,0.5364349338993031,0.6379979964146366,0.5738812724317729,4
0,bpd_any,2.318973259636799e-70,0.5630876479659839,0.3734356405630289,0.5688156333398725,0.4188142260448885,4
0,ivh_any,6.448717241311266e-64,0.5460117428942947,0.3675916360959252,0.5549785959787792,0.4416161943865977,4
0,nec_any,,0.5,0.11335764003977461,0.5,0.15836999305394767,5
0,rop_any,4.61088298609477e-177,0.6266354756696361,0.5366019712622258,0.6380174739937101,0.5740085298052862,5
0,bpd_any,4.888261886047483e-70,0.5628991292036605,0.37328733407285364,0.5687118011423965,0.41875379666714596,5
0,ivh_any,7.617389858912541e-66,0.5468208512200576,0.3683906979692916,0.5555636908325248,0.4421454743830188,5
0,nec_any,,0.5,0.11335764003977461,0.5,0.15836999305394767,6
0,rop_any,6.569401035631824e-175,0.6255561008203925,0.5359758911155745,0.6370111220698339,0.5734777354221742,6
0,bpd_any,5.481625176362546e-72,0.5640302417776,0.3741780855732975,0.5697746125357257,0.41960695446297586,6
0,ivh_any,9.966794927689927e-63,0.5454513293077071,0.36707506069913115,0.554275127469397,0.44083790426989067,6
0,nec_any,,0.5,0.11335764003977461,0.5,0.15836999305394767,7
0,rop_any,8.907097651529326e-175,0.6258151940357268,0.535898792882416,0.6375659849513992,0.573633244033235,7
0,bpd_any,3.5686163488362335e-71,0.5635266049952742,0.3737962391575695,0.5693165098738068,0.4192621638296012,7
0,ivh_any,2.225148243304626e-60,0.544643148716609,0.3661670210563158,0.5534158701979647,0.4396988569284842,7
0,nec_any,,0.5,0.11335764003977461,0.5,0.15836999305394767,8
0,rop_any,1.7997319784409846e-172,0.6248437816242052,0.535204034493211,0.6364217081960908,0.5727778798586289,8
0,bpd_any,4.2738163653594065e-71,0.5633986256133994,0.3737330804108757,0.5690874585428473,0.41908977703419115,8
0,ivh_any,2.1812741518374936e-63,0.5456376184284225,0.36731457077244106,0.5539512932725058,0.44033604714190644,8
0,nec_any,,0.5,0.11335764003977461,0.5,0.15836999305394767,9
0,rop_any,3.866548498747404e-176,0.6263008863788222,0.5363187191349885,0.6377494711899313,0.5737811806039147,9
0,bpd_any,1.098912231336413e-70,0.563276166728307,0.37358400826507243,0.5692126776763308,0.41920187752617266,9
0,ivh_any,1.513369862958077e-62,0.5458894056164808,0.3671943795498102,0.5549160224387424,0.4411381975029548,9
