,task,pval,auroc,aupr,auroc_strict,aupr_strict,iter
0,bpd_any,4.417349751673005e-85,0.6344287913273979,0.4061771937418964,0.6962706506881599,0.6447480860618117,0
0,nec_any,1.0514311046840706e-14,0.5812274318190824,0.12699012963462608,0.6756090260437172,0.36033321054603784,0
0,rop_any,3.591979486800361e-56,0.6019992122977258,0.49226274617937954,0.6641375336988671,0.6815235802123104,0
0,ivh_any,6.452156604688532e-75,0.6255556705628673,0.4008258787234628,0.6881202792967499,0.6383640811679916,0
0,bpd_any,4.875049198817016e-83,0.6327716060084109,0.4031122913368897,0.695362359186463,0.6440410644089184,1
0,nec_any,1.111054322949153e-08,0.5600103453038696,0.11682382969689302,0.6474880316112877,0.323592434054618,1
0,rop_any,1.0665058514276742e-59,0.6052597533654478,0.49348648415631857,0.6656708076078833,0.6821875442611227,1
0,ivh_any,1.1138881211592415e-73,0.6244913589372028,0.40156105512331214,0.6894671902024844,0.6426645260674544,1
0,bpd_any,3.0308797703770827e-86,0.6354301348872584,0.40222658849985987,0.6993988175197964,0.6459240201486648,2
0,nec_any,3.110519084907419e-10,0.5661359914980649,0.12028936346924804,0.6625680665591624,0.34783439127517474,2
0,rop_any,2.1049168928197703e-64,0.609503997308468,0.5015343656394797,0.6717659995174501,0.6929275384812105,2
0,ivh_any,2.146905870062719e-75,0.6260251319535235,0.40407525277287887,0.6873473505826447,0.6390672268169697,2
0,bpd_any,6.574040706892041e-85,0.634359306493826,0.4019579575007933,0.7000287960737179,0.6462918907319738,3
0,nec_any,9.171339173752316e-11,0.5681026428957328,0.12211191900527647,0.6642545621897792,0.35280828974379097,3
0,rop_any,1.3977636189596163e-60,0.6061115558834188,0.4964389207147765,0.6697449946356683,0.68817790946103,3
0,ivh_any,4.492155196679434e-78,0.6283069657844756,0.40760938405724234,0.6931106850224498,0.6487087592624278,3
0,bpd_any,4.065699240598196e-86,0.6353137442958123,0.3989897282755746,0.7015581548124057,0.6429594282543544,4
0,nec_any,1.2128936794736448e-15,0.5840975850466656,0.12717569200427697,0.6825723092024011,0.36757810043824346,4
0,rop_any,1.168067633889591e-66,0.6114492655049364,0.5020724912675647,0.6735302952760286,0.6909570357370328,4
0,ivh_any,1.7066806540262617e-79,0.6294781184309792,0.40705361694772374,0.6935600435600435,0.6450160924829719,4
0,bpd_any,1.1144395079945967e-81,0.6317066495727451,0.39990329038468,0.6911031179298642,0.6357332195335377,5
0,nec_any,1.037081775713631e-09,0.5641401501667169,0.11859837031928858,0.6596840579084848,0.3404266799264253,5
0,rop_any,1.934286209028991e-57,0.6032260891137067,0.49399975585871386,0.6609197527389942,0.6789900486245974,5
0,ivh_any,3.7156737045057826e-74,0.6249526578961628,0.40246911574351146,0.6865346034463682,0.6393599913896088,5
0,bpd_any,9.067256565131703e-83,0.6325758391307265,0.4021492805173144,0.6957236725820136,0.6427880016349072,6
0,nec_any,5.904730426346233e-13,0.5756743323128815,0.12375721602434857,0.6659895965354145,0.34909238508758,6
0,rop_any,4.326169699469158e-61,0.6065379967067459,0.4972623114581088,0.668635042633239,0.6867571385685146,6
0,ivh_any,1.175340692674017e-74,0.6253582091833261,0.4041222385275526,0.6903110204580793,0.6444387426759663,6
0,bpd_any,2.25419097928774e-81,0.6314474445799033,0.39718208819405165,0.6977400605674962,0.6419163775217248,7
0,nec_any,1.0524154491203007e-11,0.5714458687356404,0.12163912218137123,0.662139307909833,0.3449459509305848,7
0,rop_any,2.183644377023488e-62,0.6077141853068675,0.4979167639597964,0.6693447421913961,0.6870575804338998,7
0,ivh_any,1.1375849665656543e-87,0.636128416238168,0.41449576914104713,0.6978036536860066,0.65197776445501,7
0,bpd_any,7.562082194227788e-79,0.6293243823259664,0.39602979914170533,0.6942763568768854,0.6388722149492437,8
0,nec_any,1.9371517639543628e-11,0.5705065725457095,0.11993460576397812,0.6679151902807515,0.34670249362702893,8
0,rop_any,1.3041953297979698e-62,0.6078981921634661,0.49707456158723706,0.6692262862288727,0.6870515695709373,8
0,ivh_any,2.191690506325464e-81,0.6310281468431882,0.41173957752980883,0.6919220286867346,0.647310419920996,8
0,bpd_any,1.4621527596924634e-83,0.6332099406652648,0.4006026788407282,0.6979137207767723,0.6426252986340878,9
0,nec_any,4.7789572280942454e-09,0.5615055548117649,0.11674146745572953,0.6588375517072145,0.33418822796355113,9
0,rop_any,2.1443501851988305e-69,0.6137479945935036,0.5032195246371617,0.6735523285213598,0.6900067275315503,9
0,ivh_any,2.993321937253005e-71,0.6223774280629264,0.3957884566109787,0.6872690240337299,0.6327268356274951,9
